gps_obssec(s),lat,lng,alt,vn,ve,hdop,no. of sats
596102.600,33.709716,73.091190,550.50,0.000,0.000,1.70,10
596102.700,33.709716,73.091190,550.50,0.000,0.000,1.70,10
596102.800,33.709716,73.091190,550.50,0.000,0.000,1.70,10
596102.900,33.709716,73.091190,550.50,0.000,0.000,1.70,10
596103.000,33.709716,73.091190,550.50,0.000,0.000,1.70,10
596103.100,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596103.200,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596103.300,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596103.400,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596103.500,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596103.600,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596103.700,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596103.800,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596103.900,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596104.000,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596104.100,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596104.200,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596104.300,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596104.400,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596104.500,33.709716,73.091191,550.50,0.000,0.000,1.70,10
596104.600,33.709716,73.091192,550.50,0.000,0.000,1.70,10
596104.700,33.709716,73.091192,550.50,0.000,0.000,1.70,10
596104.800,33.709716,73.091192,550.50,0.000,0.000,1.70,10
596104.900,33.709716,73.091192,550.50,0.000,0.000,1.70,10
596105.000,33.709716,73.091192,550.50,0.000,0.000,1.70,10
596105.100,33.709715,73.091192,550.50,0.000,0.000,1.70,10
596105.200,33.709715,73.091192,550.50,0.000,0.000,1.70,10
596105.300,33.709715,73.091192,550.50,0.000,0.000,1.70,10
596105.400,33.709715,73.091192,550.50,0.000,0.000,1.70,10
596105.500,33.709715,73.091192,550.50,0.000,0.000,1.70,10
596105.600,33.709715,73.091192,550.50,0.000,0.000,1.70,10
596105.700,33.709715,73.091192,550.50,0.000,0.000,1.70,10
596105.800,33.709715,73.091193,550.50,0.000,0.000,1.70,10
596105.900,33.709715,73.091193,550.50,0.000,0.000,1.70,10
596106.000,33.709715,73.091193,550.50,0.000,0.000,1.70,10
596106.100,33.709715,73.091193,550.50,0.000,0.000,1.70,10
596106.200,33.709715,73.091193,550.50,0.000,0.000,1.70,10
596106.300,33.709715,73.091193,550.50,0.000,0.000,1.70,10
596106.400,33.709715,73.091193,550.50,0.000,0.000,1.70,10
596106.500,33.709715,73.091193,550.40,0.000,0.000,1.70,10
596106.600,33.709715,73.091193,550.40,0.000,0.000,1.70,10
596106.700,33.709715,73.091193,550.40,0.000,0.000,1.70,10
596106.800,33.709715,73.091193,550.40,0.000,0.000,1.70,10
596106.900,33.709715,73.091193,550.40,0.000,0.000,1.70,10
596107.000,33.709715,73.091193,550.40,0.000,0.000,1.70,10
596107.100,33.709714,73.091193,550.40,0.000,0.000,1.70,10
596107.200,33.709714,73.091193,550.40,0.000,0.000,1.70,10
596107.300,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596107.400,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596107.500,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596107.600,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596107.700,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596107.800,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596107.900,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.000,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.100,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.200,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.300,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.400,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.500,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.600,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.700,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.800,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596108.900,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596109.000,33.709714,73.091194,550.40,0.000,0.000,1.70,10
596109.100,33.709714,73.091195,550.40,0.000,0.000,1.70,10
596109.200,33.709714,73.091195,550.40,0.000,0.000,1.70,10
596109.300,33.709714,73.091195,550.40,0.000,0.000,1.70,10
596109.400,33.709714,73.091195,550.40,0.000,0.000,1.70,10
596109.500,33.709714,73.091195,550.40,0.000,0.000,1.70,10
596109.600,33.709714,73.091195,550.40,0.000,0.000,1.70,10
596109.700,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596109.800,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596109.900,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596110.000,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596110.100,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596110.200,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596110.300,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596110.400,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596110.500,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596110.600,33.709713,73.091195,550.40,0.000,0.000,1.70,10
596110.700,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596110.800,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596110.900,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.000,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.100,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.200,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.300,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.400,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.500,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.600,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.700,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.800,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596111.900,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596112.000,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596112.100,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596112.200,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596112.300,33.709713,73.091196,550.40,0.000,0.000,1.70,10
596112.400,33.709713,73.091196,550.30,0.000,0.000,1.70,10
596112.500,33.709713,73.091197,550.30,0.000,0.000,1.70,10
596112.600,33.709713,73.091197,550.30,0.000,0.000,1.70,10
596112.700,33.709713,73.091197,550.30,0.000,0.000,1.70,10
596112.800,33.709713,73.091197,550.30,0.000,0.000,1.70,10
596112.900,33.709713,73.091197,550.30,0.000,0.000,1.70,10
596113.000,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.100,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.200,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.300,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.400,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.500,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.600,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.700,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.800,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596113.900,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596114.000,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596114.100,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596114.200,33.709712,73.091197,550.30,0.000,0.000,1.70,10
596114.300,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596114.400,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596114.500,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596114.600,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596114.700,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596114.800,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596114.900,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.000,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.100,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.200,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.300,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.400,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.500,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.600,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.700,33.709712,73.091198,550.30,0.000,0.000,1.70,10
596115.800,33.709711,73.091198,550.30,0.000,0.000,1.70,10
596115.900,33.709711,73.091198,550.30,0.000,0.000,1.70,10
596116.000,33.709711,73.091198,550.30,0.000,0.000,1.70,10
596116.100,33.709711,73.091198,550.30,0.000,0.000,1.70,10
596116.200,33.709711,73.091198,550.30,0.000,0.000,1.70,10
596116.300,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596116.400,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596116.500,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596116.600,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596116.700,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596116.800,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596116.900,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.000,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.100,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.200,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.300,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.400,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.500,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.600,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.700,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.800,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596117.900,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596118.000,33.709711,73.091199,550.30,0.000,0.000,1.70,10
596118.100,33.709711,73.091200,550.30,0.000,0.000,1.70,10
596118.200,33.709711,73.091200,550.30,0.000,0.000,1.70,10
596118.300,33.709711,73.091200,550.30,0.000,0.000,1.70,10
596118.400,33.709711,73.091200,550.30,0.000,0.000,1.70,10
596118.500,33.709711,73.091200,550.30,0.000,0.000,1.70,10
596118.600,33.709711,73.091200,550.30,0.000,0.000,1.70,10
596118.700,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596118.800,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596118.900,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.000,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.100,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.200,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.300,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.400,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.500,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.600,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.700,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.800,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596119.900,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596120.000,33.709710,73.091200,550.30,0.000,0.000,1.70,10
596120.100,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596120.200,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596120.300,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596120.400,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596120.500,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596120.600,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596120.700,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596120.800,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596120.900,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596121.000,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596121.100,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596121.200,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596121.300,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596121.400,33.709710,73.091201,550.30,0.000,0.000,1.70,10
596121.500,33.709710,73.091202,550.30,0.000,0.000,1.70,10
596121.600,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596121.700,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596121.800,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596121.900,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.000,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.100,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.200,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.300,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.400,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.500,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.600,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.700,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.800,33.709709,73.091202,550.30,0.000,0.000,1.70,10
596122.900,33.709709,73.091203,550.30,0.000,0.000,1.70,10
596123.000,33.709709,73.091203,550.30,0.000,0.000,1.70,10
596123.100,33.709709,73.091203,550.30,0.000,0.000,1.70,10
596123.200,33.709709,73.091203,550.30,0.000,0.000,1.70,10
596123.300,33.709709,73.091203,550.30,0.000,0.000,1.70,10
596123.400,33.709709,73.091203,550.30,0.000,0.000,1.70,10
596123.500,33.709709,73.091203,550.30,0.000,0.000,1.70,10
596123.600,33.709709,73.091203,550.30,0.000,0.000,1.70,10
596123.700,33.709708,73.091203,550.30,0.000,0.000,1.70,10
596123.800,33.709708,73.091203,550.30,0.000,0.000,1.70,10
596123.900,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.000,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.100,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.200,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.300,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.400,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.500,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.600,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.700,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.800,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596124.900,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596125.000,33.709708,73.091204,550.30,0.000,0.000,1.70,10
596125.100,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596125.200,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596125.300,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596125.400,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596125.500,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596125.600,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596125.700,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596125.800,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596125.900,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596126.000,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596126.100,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596126.200,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596126.300,33.709708,73.091205,550.30,0.000,0.000,1.70,10
596126.400,33.709707,73.091205,550.30,0.000,0.000,1.70,10
596126.500,33.709707,73.091205,550.30,0.000,0.000,1.70,10
596126.600,33.709707,73.091205,550.30,0.000,0.000,1.70,10
596126.700,33.709707,73.091205,550.30,0.000,0.000,1.70,10
596126.800,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596126.900,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.000,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.100,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.200,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.300,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.400,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.500,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.600,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.700,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.800,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596127.900,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596128.000,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596128.100,33.709707,73.091206,550.30,0.000,0.000,1.70,10
596128.200,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596128.300,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596128.400,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596128.500,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596128.600,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596128.700,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596128.800,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596128.900,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596129.000,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596129.100,33.709707,73.091207,550.30,0.000,0.000,1.70,10
596129.200,33.709706,73.091207,550.30,0.000,0.000,1.70,10
596129.300,33.709706,73.091207,550.30,0.000,0.000,1.70,10
596129.400,33.709706,73.091207,550.30,0.000,0.000,1.70,10
596129.500,33.709706,73.091207,550.30,0.000,0.000,1.70,10
596129.600,33.709706,73.091207,550.30,0.000,0.000,1.70,10
596129.700,33.709706,73.091207,550.30,0.000,0.000,1.70,10
596129.800,33.709706,73.091207,550.30,0.000,0.000,1.70,10
596129.900,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.000,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.100,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.200,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.300,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.400,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.500,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.600,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.700,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.800,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596130.900,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596131.000,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596131.100,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596131.200,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596131.300,33.709706,73.091208,550.30,0.000,0.000,1.70,10
596131.400,33.709705,73.091208,550.30,0.000,0.000,1.70,10
596131.500,33.709705,73.091208,550.30,0.000,0.000,1.70,10
596131.600,33.709705,73.091208,550.30,0.000,0.000,1.70,10
596131.700,33.709705,73.091208,550.30,0.000,0.000,1.70,10
596131.800,33.709705,73.091208,550.30,0.000,0.000,1.70,10
596131.900,33.709705,73.091208,550.30,0.000,0.000,1.70,10
596132.000,33.709705,73.091209,550.30,0.000,0.000,1.70,10
596132.100,33.709705,73.091209,550.30,0.000,0.000,1.70,10
596132.200,33.709705,73.091209,550.30,0.000,0.000,1.70,10
596132.300,33.709705,73.091209,550.30,0.000,0.000,1.70,10
596132.400,33.709705,73.091209,550.30,0.000,0.000,1.70,10
596132.500,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596132.600,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596132.700,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596132.800,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596132.900,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.000,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.100,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.200,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.300,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.400,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.500,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.600,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.700,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.800,33.709705,73.091209,550.20,0.000,0.000,1.70,10
596133.900,33.709704,73.091209,550.20,0.000,0.000,1.70,10
596134.000,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.100,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.200,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.300,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.400,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.500,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.600,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.700,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.800,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596134.900,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.000,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.100,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.200,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.300,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.400,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.500,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.600,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.700,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.800,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596135.900,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596136.000,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596136.100,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596136.200,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596136.300,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596136.400,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596136.500,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596136.600,33.709704,73.091210,550.20,0.000,0.000,1.70,10
596136.700,33.709703,73.091210,550.20,0.000,0.000,1.70,10
596136.800,33.709703,73.091210,550.20,0.000,0.000,1.70,10
596136.900,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.000,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.100,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.200,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.300,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.400,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.500,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.600,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.700,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.800,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596137.900,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.000,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.100,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.200,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.300,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.400,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.500,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.600,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.700,33.709703,73.091211,550.20,0.000,0.000,1.70,10
596138.800,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596138.900,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.000,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.100,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.200,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.300,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.400,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.500,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.600,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.700,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.800,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596139.900,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.000,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.100,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.200,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.300,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.400,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.500,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.600,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.700,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.800,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596140.900,33.709702,73.091211,550.20,0.000,0.000,1.70,10
596141.000,33.709702,73.091212,550.20,0.000,0.000,1.70,10
596141.100,33.709702,73.091212,550.20,0.000,0.000,1.70,10
596141.200,33.709702,73.091212,550.20,0.000,0.000,1.70,10
596141.300,33.709702,73.091212,550.20,0.000,0.000,1.70,10
596141.400,33.709702,73.091212,550.20,0.000,0.000,1.70,10
596141.500,33.709702,73.091212,550.20,0.000,0.000,1.70,10
596141.600,33.709702,73.091212,550.20,0.000,0.000,1.70,10
596141.700,33.709701,73.091212,550.20,0.000,0.000,1.70,10
596141.800,33.709701,73.091212,550.20,0.000,0.000,1.70,10
596141.900,33.709701,73.091212,550.20,0.000,0.000,1.70,10
596142.000,33.709701,73.091212,550.20,0.000,0.000,1.70,10
596142.100,33.709701,73.091212,550.20,0.000,0.000,1.70,10
596142.200,33.709701,73.091212,550.20,0.000,0.000,1.70,10
596142.300,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596142.400,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596142.500,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596142.600,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596142.700,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596142.800,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596142.900,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596143.000,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596143.100,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596143.200,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596143.300,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596143.400,33.709701,73.091212,550.10,0.000,0.000,1.70,10
596143.500,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596143.600,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596143.700,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596143.800,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596143.900,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.000,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.100,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.200,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.300,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.400,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.500,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.600,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.700,33.709700,73.091212,550.10,0.000,0.000,1.70,10
596144.800,33.709700,73.091212,550.10,0.000,0.000,1.70,10
