GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43561,33.7139338174375,73.0883235007443,555.979274568614,0.0313667259703258,-0.12043160018541
43562,33.713933865706,73.088323521766,555.981537116924,0.0294883377764059,-0.121167089263028
43563,33.7139338810131,73.0883237738155,555.986306270584,0.0274979375024886,-0.118700777811731
43564,33.7139338706264,73.088324178957,555.993200684665,0.0245339401405606,-0.113155581498662
43565,33.7139338922526,73.0883243445317,555.99695572746,0.0256468362618717,-0.112517602120308
43566,33.7139339156327,73.0883244818331,556.000145816011,0.0250619796671716,-0.111952461727636
43567,33.7139339112385,73.0883247900778,556.005267763278,0.0235442997448116,-0.106538589395797
43568,33.7139339050858,73.0883250467098,556.010077201296,0.0212994788642532,-0.10363974978477
43569,33.7139339026399,73.0883252531493,556.013992565684,0.0194508232168834,-0.102445444323444
43570,33.7139339014047,73.0883254120845,556.017601603409,0.0155276562034488,-0.102026715299503
43571,33.7139338952963,73.0883255298302,556.021008548094,0.0171149096153615,-0.105086362382851
43572,33.7139338863288,73.0883256153601,556.023969182279,0.0213106681180138,-0.106547667390296
43573,33.7139339032602,73.0883255413027,556.025440554367,0.0273010840597589,-0.108526447959477
43574,33.7139339245901,73.0883254644091,556.026548148133,0.0307493427376996,-0.108699874040033
43575,33.7139339109587,73.0883255239934,556.031364491675,0.0321132573452188,-0.103673020915022
43576,33.7139339728103,73.0883252981666,556.033353147795,0.0373357907667813,-0.0999480619783381
43577,33.7139339931916,73.0883252382826,556.037883063778,0.0414305281829321,-0.0928298021208323
43578,33.7139339656388,73.0883253000763,556.044721477898,0.0410441731185291,-0.0834896208659114
43579,33.7139339887725,73.0883252262605,556.049007727066,0.0414744960563863,-0.0773594896336404
43580,33.713933964163,73.0883252480443,556.055260701338,0.0375086373230047,-0.0672498737030675
43581,33.7139339453761,73.0883252394585,556.061149277491,0.0343938646891655,-0.0543854573766785
43582,33.7139339377823,73.0883252108076,556.066837366205,0.0300558027329525,-0.0422592749498682
43583,33.7139339380849,73.088325166674,556.071702645393,0.02442779930125,-0.0329962972053877
43584,33.7139339647042,73.088325084341,556.074434254086,0.0197976652179536,-0.0248960695843722
43585,33.7139339711933,73.0883250268004,556.078988709254,0.0154975107020858,-0.0143905891438587
43586,33.713933997677,73.088324963722,556.081398445182,0.0151830971755521,-0.00412648926591278
43587,33.7139340116681,73.088324905732,556.08520903415,0.0141555034003669,0.00366406757946391
43588,33.713934030728,73.0883248418832,556.088442801498,0.0116388402480501,0.0102689849157402
43589,33.7139340559091,73.0883247745893,556.091342090396,0.010175134687357,0.01618031172509
