GPStime,lat_deg,lon_deg,h_m,vn_mps,ve_mps
43665.3,33.713053,73.0860645,569.6,3.779,-3.179
43665.4,33.7130577,73.0860608,569.6,3.935,-3.29
43665.6,33.7130657,73.0860538,569.7,4.048,-3.314
43665.7,33.7130698,73.0860503,569.7,4.142,-3.338
43665.9,33.7130777,73.0860428,569.5,4.165,-3.317
43666,33.7130818,73.0860392,569.4,4.204,-3.334
43666.1,33.713086,73.0860355,569.4,4.241,-3.345
43666.3,33.7130942,73.0860282,569.3,4.269,-3.343
43666.4,33.7130983,73.0860247,569.3,4.306,-3.338
43666.6,33.7131063,73.0860175,569.2,4.325,-3.33
43666.7,33.7131103,73.0860142,569.1,4.38,-3.274
43666.8,33.7131143,73.0860108,569.1,4.415,-3.235
43667,33.7131222,73.0860038,569,4.438,-3.196
43667.2,33.7131305,73.0859965,569,4.432,-3.186
43667.3,33.7131347,73.0859928,568.9,4.506,-3.197
43667.5,33.713143,73.0859858,568.8,4.554,-3.21
43667.7,33.7131517,73.0859788,568.8,4.614,-3.168
43667.8,33.7131558,73.0859752,568.8,4.674,-3.191
43668,33.7131638,73.0859682,568.7,4.67,-3.214
43668.1,33.713168,73.0859643,568.5,4.616,-3.22
43668.3,33.7131767,73.0859577,568.3,4.594,-3.215
43668.4,33.7131812,73.0859543,568.1,4.661,-3.052
43668.6,33.7131897,73.0859477,568,4.682,-3.057
43668.8,33.7131982,73.085941,567.9,4.704,-3.034
43668.9,33.7132023,73.0859373,567.7,4.686,-3.061
43669,33.7132063,73.0859338,567.6,4.673,-3.1
43669.2,33.7132147,73.085927,567.6,4.655,-3.136
43669.3,33.7132187,73.0859235,567.5,4.656,-3.134
43669.5,33.7132272,73.0859165,567.5,4.645,-3.123
43669.6,33.7132315,73.0859128,567.4,4.691,-3.137
43669.8,33.7132403,73.0859057,567.3,4.718,-3.144
43669.9,33.7132445,73.085902,567.2,4.764,-3.195
43670.1,33.7132532,73.0858947,567.1,4.749,-3.199
43670.2,33.7132575,73.0858907,566.9,4.739,-3.213
43670.4,33.7132663,73.0858832,566.8,4.742,-3.263
43670.5,33.7132707,73.0858793,566.8,4.765,-3.312
43670.6,33.713275,73.0858752,566.7,4.76,-3.354
43670.8,33.7132838,73.0858673,566.6,4.764,-3.456
43670.9,33.7132885,73.0858633,566.4,4.79,-3.498
43671.1,33.7132975,73.0858558,566.3,4.854,-3.471
43671.2,33.7133022,73.0858522,566.2,4.878,-3.428
43671.4,33.7133112,73.085845,566.1,4.885,-3.401
43671.5,33.7133158,73.0858412,566,4.93,-3.399
43671.6,33.7133203,73.0858377,566,4.94,-3.403
43671.8,33.7133295,73.0858305,565.9,4.935,-3.382
43672,33.7133387,73.0858233,565.8,4.966,-3.365
43672.1,33.7133433,73.0858198,565.8,4.988,-3.341
43672.3,33.7133522,73.0858127,565.7,5.01,-3.317
43672.4,33.7133565,73.085809,565.6,4.965,-3.31
43672.5,33.7133608,73.0858055,565.6,4.93,-3.317
43672.7,33.7133695,73.085798,565.5,4.904,-3.337
43672.8,33.7133737,73.0857942,565.5,4.867,-3.391
43673,33.7133822,73.0857867,565.4,4.806,-3.414
43673.1,33.7133862,73.0857828,565.4,4.755,-3.442
43673.3,33.7133942,73.0857755,565.3,4.708,-3.463
43673.4,33.7133982,73.0857717,565.1,4.64,-3.433
43673.6,33.7134063,73.085764,565.1,4.604,-3.448
43673.7,33.7134105,73.0857602,565,4.556,-3.493
43673.9,33.7134188,73.0857527,564.9,4.525,-3.5
43674.1,33.7134267,73.085745,564.8,4.54,-3.464
43674.2,33.7134308,73.0857417,564.9,4.464,-3.47
43674.4,33.713439,73.0857345,564.8,4.471,-3.385
43674.5,33.7134433,73.085731,564.8,4.498,-3.322
43674.7,33.7134517,73.085724,564.7,4.533,-3.283
43674.8,33.713456,73.0857207,564.8,4.567,-3.227
43675,33.7134645,73.085714,564.7,4.582,-3.187
43675.2,33.7134727,73.0857077,564.7,4.606,-3.125
43675.3,33.713477,73.0857047,564.7,4.589,-2.993
43675.5,33.713485,73.0856988,564.7,4.597,-2.924
43675.6,33.713489,73.085696,564.7,4.546,-2.782
43675.8,33.7134972,73.08569,564.6,4.53,-2.739
43675.9,33.7135012,73.0856872,564.7,4.507,-2.718
43676.1,33.713509,73.0856813,564.6,4.493,-2.661
43676.2,33.7135128,73.0856782,564.5,4.47,-2.629
43676.4,33.7135208,73.0856723,564.3,4.444,-2.642
43676.5,33.7135245,73.0856692,564.2,4.442,-2.615
43676.7,33.7135323,73.0856632,564.1,4.429,-2.597
43676.8,33.713536,73.08566,563.9,4.41,-2.63
43677,33.7135438,73.0856537,563.8,4.379,-2.65
43677.2,33.7135515,73.0856472,563.6,4.382,-2.705
43677.3,33.7135557,73.0856438,563.5,4.36,-2.759
43677.5,33.7135633,73.0856377,563.3,4.391,-2.777
43677.7,33.7135713,73.0856313,563.2,4.372,-2.76
43677.8,33.7135753,73.0856278,563.1,4.408,-2.779
43678,33.7135838,73.085621,563,4.416,-2.805
43678.2,33.7135917,73.0856142,562.7,4.493,-2.914
43678.3,33.7135957,73.0856103,562.6,4.473,-2.936
43678.5,33.7136035,73.0856035,562.4,4.474,-2.99
43678.7,33.7136115,73.085597,562.3,4.455,-3.027
43678.9,33.7136195,73.0855903,562.2,4.454,-2.973
43679,33.7136237,73.085587,562.1,4.462,-2.979
43679.2,33.7136315,73.0855803,562,4.473,-2.972
43679.4,33.7136398,73.0855738,561.9,4.462,-2.952
43679.5,33.713644,73.0855705,561.8,4.485,-2.908
43679.7,33.7136522,73.085564,561.7,4.518,-2.894
43679.9,33.7136608,73.0855577,561.6,4.552,-2.889
43680,33.7136648,73.0855545,561.6,4.658,-2.875
43680.2,33.713673,73.0855485,561.6,4.639,-2.866
43680.4,33.7136812,73.0855422,561.5,4.653,-2.834
43680.5,33.7136853,73.0855388,561.4,4.632,-2.829
43680.7,33.7136942,73.0855325,561.3,4.662,-2.828
43680.9,33.7137027,73.0855258,561.2,4.727,-2.84
43681,33.713707,73.0855222,561.1,4.713,-2.874
43681.2,33.7137158,73.0855152,561,4.719,-2.912
43681.4,33.7137245,73.0855082,560.9,4.77,-3.007
43681.5,33.7137293,73.0855037,560.8,4.777,-3.043
43681.7,33.7137383,73.0854955,560.7,4.886,-3.225
43681.8,33.7137427,73.0854912,560.6,4.925,-3.388
43682,33.7137515,73.0854828,560.5,4.896,-3.439
43682.2,33.7137598,73.0854748,560.4,4.911,-3.586
43682.3,33.713764,73.0854707,560.3,4.868,-3.592
43682.5,33.713773,73.0854627,560.1,4.833,-3.579
43682.7,33.713782,73.085455,560,4.92,-3.53
43682.9,33.7137907,73.0854473,559.9,4.961,-3.507
43683.1,33.7137992,73.0854398,559.8,4.936,-3.427
43683.3,33.7138078,73.0854322,559.7,4.897,-3.356
43683.5,33.7138163,73.0854247,559.6,4.859,-3.348
43683.7,33.7138252,73.0854173,559.5,4.841,-3.31
43683.8,33.7138298,73.0854135,559.5,4.871,-3.275
43684,33.7138392,73.0854063,559.4,4.912,-3.223
43684.2,33.7138483,73.0853993,559.3,5.013,-3.19
43684.4,33.7138573,73.085392,559.2,5.036,-3.134
43684.6,33.7138668,73.085385,559.2,5.047,-3.126
43684.8,33.7138762,73.085378,559.1,5.105,-3.121
43685,33.7138857,73.085371,559.1,5.108,-3.096
43685.2,33.7138947,73.085364,559.2,5.122,-3.082
43685.4,33.7139045,73.085357,559.2,5.062,-3.082
43685.5,33.7139095,73.0853538,559.3,5.203,-3.107
43685.7,33.713919,73.0853467,559.3,5.258,-3.003
43685.9,33.713928,73.0853393,559.3,5.211,-3.043
43686.1,33.7139372,73.0853315,559.3,5.11,-3.113
43686.3,33.7139465,73.0853238,559.3,5.105,-3.266
43686.4,33.7139513,73.0853195,559.2,5.108,-3.345
43686.6,33.7139605,73.0853117,559.2,5.11,-3.381
43686.8,33.7139695,73.0853037,559.1,5.106,-3.433
43687,33.7139788,73.0852952,559,5.085,-3.5
43687.2,33.7139882,73.0852868,558.9,5.116,-3.582
43687.5,33.7140032,73.0852743,558.9,5.134,-3.628
43687.7,33.7140135,73.0852662,558.9,5.509,-3.682
43687.9,33.7140243,73.0852582,558.9,5.571,-3.691
43688.1,33.714035,73.0852502,558.9,5.704,-3.665
43688.3,33.7140453,73.0852422,558.9,5.75,-3.632
43688.5,33.714056,73.0852337,558.9,5.747,-3.617
43688.8,33.714072,73.0852213,558.8,5.775,-3.716
43689,33.7140828,73.085213,558.7,5.816,-3.711
43689.3,33.7140997,73.085201,558.7,5.842,-3.698
43689.5,33.7141108,73.085193,558.6,5.988,-3.649
43689.7,33.714122,73.0851853,558.5,6.033,-3.614
43690,33.7141387,73.0851737,558.4,6.066,-3.517
43690.2,33.71415,73.0851658,558.3,6.107,-3.549
43690.4,33.7141605,73.085158,558.3,6.13,-3.54
43690.5,33.714166,73.085154,558.3,6.03,-3.507
43690.7,33.7141768,73.085146,558.2,6.014,-3.504
43690.9,33.7141875,73.085138,558.2,5.968,-3.532
43691.1,33.714198,73.0851302,558.2,5.93,-3.545
43691.3,33.7142085,73.085122,558.2,5.876,-3.556
43691.5,33.7142188,73.0851137,558.2,5.815,-3.596
43691.6,33.714224,73.0851092,558.4,5.771,-3.666
43691.8,33.7142347,73.085101,558.5,5.723,-3.741
43692,33.7142452,73.0850928,558.4,5.735,-3.74
43692.2,33.7142553,73.0850847,558.3,5.735,-3.723
43692.4,33.7142657,73.0850768,558.3,5.712,-3.681
43692.6,33.7142762,73.085069,558.2,5.682,-3.624
43692.7,33.7142815,73.0850653,558.2,5.703,-3.572
43692.9,33.7142925,73.0850578,558.2,5.685,-3.542
43693.1,33.7143027,73.0850508,558.2,5.783,-3.49
43693.3,33.7143133,73.0850435,558.2,5.686,-3.391
43693.5,33.7143235,73.0850365,558.2,5.716,-3.412
43693.7,33.714334,73.0850292,558.3,5.646,-3.338
43693.8,33.7143388,73.0850258,558.2,5.661,-3.343
43694,33.7143493,73.0850187,558.2,5.601,-3.282
43694.2,33.7143595,73.0850113,558.2,5.63,-3.305
43694.4,33.7143698,73.0850038,558.1,5.624,-3.315
43694.5,33.714375,73.085,558,5.609,-3.33
43694.7,33.7143855,73.0849925,557.9,5.617,-3.306
43694.9,33.714396,73.0849852,557.8,5.686,-3.301
43695.1,33.714407,73.0849773,557.8,5.727,-3.291
43695.3,33.7144177,73.0849697,557.8,5.807,-3.358
43695.4,33.7144232,73.0849657,557.8,5.82,-3.378
43695.6,33.7144325,73.0849585,557.7,5.833,-3.386
43695.8,33.7144425,73.084951,557.7,5.671,-3.327
43695.9,33.7144477,73.0849472,557.7,5.612,-3.324
43696.1,33.7144578,73.0849395,557.7,5.604,-3.339
43696.3,33.7144672,73.0849322,557.7,5.574,-3.359
43696.4,33.7144713,73.0849283,557.7,5.401,-3.336
43696.6,33.7144808,73.084921,557.7,5.264,-3.332
43696.8,33.7144903,73.0849137,557.8,5.217,-3.311
43696.9,33.7144952,73.0849098,557.8,5.179,-3.302
43697.1,33.7145047,73.0849027,557.8,5.163,-3.289
43697.3,33.7145142,73.0848957,557.8,5.131,-3.244
43697.5,33.7145238,73.0848887,557.9,5.124,-3.197
43697.6,33.7145285,73.0848853,558,5.133,-3.201
43697.8,33.7145373,73.0848783,558,5.074,-3.171
43697.9,33.7145422,73.0848747,558,4.954,-3.158
43698.1,33.7145515,73.0848675,557.9,4.954,-3.158
43698.3,33.7145605,73.0848605,557.9,4.948,-3.158
43698.4,33.714565,73.0848568,557.9,4.928,-3.122
43698.6,33.7145738,73.0848498,557.8,4.864,-3.118
43698.7,33.714578,73.0848463,557.8,4.831,-3.102
43698.9,33.7145865,73.0848397,557.8,4.738,-3.094
43699.1,33.7145952,73.084833,557.8,4.648,-3.025
43699.3,33.7146037,73.0848265,557.7,4.606,-2.995
43699.4,33.7146082,73.0848232,557.6,4.574,-2.959
43699.6,33.7146165,73.084817,557.5,4.54,-2.927
43699.8,33.714625,73.0848107,557.4,4.469,-2.867
43700,33.714632,73.0848043,557.3,4.446,-2.845
43700.2,33.7146398,73.0847978,557.3,4.175,-2.872
43700.3,33.7146438,73.0847945,557.2,4.072,-2.912
43700.5,33.714651,73.0847878,557.2,3.975,-2.914
43700.7,33.7146577,73.0847808,557.1,3.788,-3.014
43700.8,33.7146607,73.084777,557.1,3.639,-3.026
43701,33.7146665,73.0847698,557.2,3.519,-3.08
43701.2,33.7146723,73.0847627,557.2,3.196,-3.133
43701.3,33.714675,73.0847587,557.2,3.112,-3.167
43701.5,33.7146805,73.0847513,557.2,3.007,-3.203
43701.6,33.7146833,73.0847473,557.2,2.933,-3.264
43701.8,33.7146883,73.0847398,557.3,2.908,-3.3
43701.9,33.7146898,73.0847357,557.3,2.705,-3.343
43702.1,33.7146942,73.0847275,557.4,2.368,-3.378
43702.3,33.7146975,73.0847192,557.5,2.305,-3.502
43702.4,33.7146985,73.0847145,557.5,1.982,-3.56
43702.6,33.714701,73.0847062,557.7,1.711,-3.613
43702.7,33.7147018,73.0847017,557.8,1.495,-3.691
43702.9,33.714704,73.0846927,557.8,1.333,-3.73
43703.1,33.7147058,73.0846833,558,1.242,-3.875
43703.3,33.7147075,73.0846742,558,1.112,-3.995
43703.4,33.7147078,73.0846695,558.1,1.008,-4.022
43703.6,33.7147085,73.0846597,558.1,0.873,-4.043
43703.8,33.7147083,73.08465,558.1,0.657,-4.261
43704,33.7147068,73.0846402,558.1,0.305,-4.269
43704.2,33.7147045,73.0846302,558.1,-0.159,-4.288
43704.4,33.7147013,73.0846202,558.1,-0.615,-4.298
43704.6,33.7146978,73.0846092,558.4,-1.094,-4.303
43704.7,33.714696,73.0846037,558.4,-1.336,-4.605
43704.9,33.7146927,73.0845933,558.4,-1.452,-4.618
43705,33.7146908,73.084588,558.4,-1.596,-4.543
43705.2,33.7146873,73.0845777,558.4,-1.666,-4.534
43705.4,33.7146837,73.0845673,558.4,-1.775,-4.553
43705.5,33.714682,73.0845618,558.3,-1.883,-4.577
43705.7,33.7146787,73.0845513,558.4,-1.882,-4.588
43705.8,33.7146767,73.084546,558.4,-1.883,-4.616
43706,33.7146728,73.0845355,558.5,-1.96,-4.606
43706.1,33.7146707,73.0845302,558.4,-2.043,-4.581
43706.3,33.7146667,73.0845198,558.4,-2.169,-4.563
43706.4,33.7146647,73.0845143,558.4,-2.208,-4.584
43706.6,33.7146607,73.0845038,558.5,-2.264,-4.608
43706.7,33.7146582,73.0844983,558.5,-2.29,-4.612
43706.9,33.7146532,73.0844878,558.6,-2.43,-4.651
43707.1,33.7146483,73.0844773,558.7,-2.571,-4.669
43707.2,33.7146458,73.084472,558.7,-2.619,-4.636
43707.4,33.7146412,73.0844615,558.8,-2.646,-4.597
43707.6,33.7146363,73.0844512,558.9,-2.67,-4.583
43707.7,33.7146338,73.0844457,559,-2.708,-4.555
43707.9,33.7146288,73.0844352,559.1,-2.76,-4.577
43708,33.7146263,73.0844297,559.1,-2.789,-4.596
43708.2,33.7146205,73.0844198,559.1,-2.819,-4.602
43708.3,33.7146178,73.0844145,559.1,-2.955,-4.534
43708.5,33.7146122,73.0844047,559.2,-2.989,-4.53
43708.6,33.7146092,73.0843993,559.1,-3.021,-4.515
43708.7,33.7146058,73.0843943,559.1,-3.067,-4.54
43708.9,33.7146002,73.0843842,559.2,-3.135,-4.518
43709,33.7145978,73.0843788,559.2,-3.134,-4.544
43709.2,33.7145918,73.084369,559.2,-3.073,-4.573
43709.3,33.714589,73.0843638,559.1,-3.153,-4.55
43709.4,33.7145863,73.0843587,559.1,-3.157,-4.528
43709.6,33.7145807,73.0843488,559.1,-3.14,-4.54
43709.7,33.7145777,73.0843437,559,-3.179,-4.506
43709.9,33.714572,73.0843335,559,-3.258,-4.526
43710,33.714569,73.0843283,559,-3.269,-4.568
43710.1,33.714566,73.084323,558.9,-3.313,-4.619
43710.3,33.71456,73.0843127,558.9,-3.373,-4.627
43710.4,33.7145572,73.0843072,559,-3.407,-4.672
43710.6,33.7145513,73.0842963,559,-3.393,-4.733
43710.7,33.7145485,73.0842908,559,-3.356,-4.803
43710.8,33.7145458,73.084285,559.1,-3.344,-4.824
43711,33.7145397,73.0842742,559.2,-3.298,-4.855
43711.1,33.7145368,73.0842685,559.3,-3.333,-4.844
43711.3,33.714531,73.0842577,559.4,-3.318,-4.861
43711.4,33.7145283,73.0842525,559.4,-3.343,-4.899
43711.5,33.7145257,73.0842472,559.4,-3.329,-4.853
43711.7,33.71452,73.0842365,559.4,-3.339,-4.834
43711.8,33.7145175,73.0842308,559.4,-3.313,-4.858
43712,33.714512,73.08422,559.3,-3.277,-4.975
43712.2,33.7145063,73.084209,559.3,-3.262,-4.973
43712.3,33.7145033,73.0842035,559.3,-3.283,-4.965
43712.5,33.7144977,73.0841922,559.3,-3.33,-4.977
43712.6,33.7144947,73.0841865,559.3,-3.335,-5.073
43712.8,33.7144887,73.084175,559.3,-3.391,-5.048
43712.9,33.7144855,73.0841695,559.4,-3.419,-5.171
43713.1,33.7144782,73.0841583,559.4,-3.517,-5.055
43713.2,33.714475,73.0841525,559.4,-3.786,-5.012
43713.4,33.7144683,73.084141,559.5,-3.785,-5.013
43713.5,33.7144653,73.0841348,559.6,-3.797,-5.087
43713.6,33.7144622,73.0841288,559.7,-3.74,-5.123
43713.8,33.7144557,73.0841172,559.9,-3.737,-5.138
43713.9,33.7144525,73.0841112,559.9,-3.697,-5.123
43714.1,33.7144458,73.0840997,560,-3.684,-5.144
43714.2,33.7144427,73.0840933,560.1,-3.701,-5.17
43714.4,33.7144362,73.0840815,560.1,-3.684,-5.252
43714.5,33.7144328,73.0840755,560.2,-3.665,-5.328
43714.7,33.7144263,73.084064,560.2,-3.681,-5.304
43714.8,33.7144232,73.0840582,560.2,-3.629,-5.278
43714.9,33.7144205,73.0840522,560.1,-3.593,-5.308
43715.1,33.7144145,73.0840402,560.1,-3.45,-5.42
43715.3,33.7144083,73.0840285,560,-3.433,-5.45
43715.4,33.7144053,73.0840223,560,-3.447,-5.392
43715.6,33.7143988,73.0840107,560,-3.453,-5.407
43715.7,33.7143957,73.0840047,560,-3.549,-5.393
43715.9,33.7143893,73.0839928,560,-3.578,-5.405
43716.1,33.714383,73.083981,560,-3.568,-5.405
43716.2,33.71438,73.0839752,560,-3.55,-5.38
43716.4,33.7143737,73.0839633,560,-3.556,-5.383
43716.5,33.7143708,73.0839568,560,-3.507,-5.384
43716.7,33.7143648,73.083945,560.1,-3.47,-5.463
43716.8,33.7143618,73.0839388,560.1,-3.417,-5.405
43717,33.7143557,73.083927,560.1,-3.413,-5.42
43717.1,33.7143525,73.0839208,560.1,-3.428,-5.447
43717.3,33.7143465,73.0839088,560.1,-3.452,-5.474
43717.5,33.7143403,73.0838968,560.1,-3.433,-5.431
43717.6,33.7143375,73.0838903,560.2,-3.436,-5.448
43717.8,33.714331,73.083878,560.2,-3.419,-5.513
43718,33.7143245,73.0838658,560.2,-3.503,-5.558
43718.1,33.7143213,73.0838595,560.3,-3.516,-5.562
43718.3,33.7143148,73.0838468,560.4,-3.509,-5.59
43718.4,33.7143117,73.0838403,560.4,-3.555,-5.634
43718.6,33.7143053,73.0838278,560.5,-3.556,-5.64
43718.8,33.7142992,73.0838153,560.5,-3.549,-5.668
43719,33.7142927,73.083803,560.6,-3.52,-5.675
43719.1,33.7142897,73.0837967,560.6,-3.56,-5.637
43719.3,33.7142835,73.0837847,560.7,-3.522,-5.637
43719.6,33.714274,73.0837673,560.7,-3.482,-5.528
43719.8,33.7142677,73.083756,560.7,-3.613,-5.164
43720,33.7142612,73.0837445,560.7,-3.594,-5.164
43720.3,33.7142512,73.0837275,560.8,-3.566,-5.19
43720.5,33.7142445,73.0837155,560.9,-3.709,-5.285
43720.6,33.7142413,73.0837095,560.9,-3.688,-5.374
43720.8,33.7142348,73.0836973,560.8,-3.673,-5.422
43721,33.7142283,73.0836853,560.8,-3.612,-5.494
43721.2,33.7142215,73.0836733,560.8,-3.628,-5.495
43721.3,33.7142182,73.0836673,560.8,-3.657,-5.494
43721.5,33.7142112,73.0836553,560.8,-3.679,-5.473
43721.6,33.7142073,73.083649,560.8,-3.739,-5.495
43721.8,33.7142005,73.0836368,560.8,-3.84,-5.538
43722,33.7141937,73.083624,560.9,-3.858,-5.57
43722.1,33.7141902,73.0836177,560.9,-3.833,-5.643
43722.3,33.7141838,73.0836057,560.8,-3.838,-5.646
43722.5,33.7141773,73.0835935,560.8,-3.731,-5.569
43722.6,33.7141742,73.0835872,560.8,-3.706,-5.567
43722.7,33.7141713,73.0835812,560.7,-3.669,-5.567
43722.9,33.7141652,73.0835688,560.7,-3.577,-5.572
43723,33.7141623,73.0835623,560.7,-3.562,-5.581
43723.2,33.7141562,73.0835497,560.8,-3.475,-5.618
43723.3,33.7141533,73.0835432,560.9,-3.468,-5.646
43723.4,33.7141502,73.0835368,560.9,-3.441,-5.657
43723.6,33.7141442,73.0835245,560.9,-3.474,-5.66
43723.7,33.7141412,73.0835183,560.8,-3.477,-5.641
43723.8,33.7141382,73.083512,560.8,-3.48,-5.621
43724,33.714132,73.0834995,560.8,-3.488,-5.61
43724.1,33.7141288,73.0834932,560.8,-3.505,-5.641
43724.3,33.7141223,73.0834805,560.8,-3.534,-5.678
43724.4,33.7141192,73.0834742,560.9,-3.573,-5.69
43724.5,33.714116,73.0834675,560.9,-3.595,-5.7
43724.7,33.7141097,73.083455,560.9,-3.602,-5.733
43724.8,33.7141065,73.0834482,560.9,-3.619,-5.734
43725,33.7141,73.0834353,560.9,-3.627,-5.807
43725.1,33.714097,73.0834283,560.9,-3.619,-5.825
43725.2,33.7140937,73.0834217,560.9,-3.583,-5.902
43725.4,33.7140873,73.0834085,561,-3.619,-5.922
43725.5,33.714084,73.083402,560.9,-3.626,-5.929
43725.7,33.7140775,73.083389,560.9,-3.659,-5.885
43725.8,33.7140745,73.0833822,561,-3.652,-5.901
43725.9,33.7140717,73.0833757,561,-3.623,-5.913
43726.1,33.7140653,73.0833627,561,-3.527,-5.875
43726.2,33.7140622,73.083356,561,-3.544,-5.859
43726.4,33.7140558,73.0833428,561,-3.548,-5.874
43726.5,33.7140525,73.0833365,561,-3.531,-5.902
43726.6,33.7140498,73.0833298,561,-3.576,-5.839
43726.8,33.7140437,73.083317,561,-3.521,-5.83
43726.9,33.7140407,73.0833105,561,-3.518,-5.808
43727,33.7140377,73.083304,561.1,-3.508,-5.815
43727.2,33.7140312,73.0832913,561.1,-3.513,-5.799
43727.3,33.714028,73.0832848,561.1,-3.565,-5.768
43727.5,33.7140218,73.0832722,561.1,-3.534,-5.792
43727.6,33.7140187,73.0832658,561.2,-3.551,-5.776
43727.8,33.7140123,73.0832532,561.2,-3.596,-5.748
43727.9,33.7140092,73.0832468,561.3,-3.609,-5.746
43728.1,33.7140028,73.0832342,561.3,-3.627,-5.722
43728.2,33.7139997,73.0832277,561.3,-3.632,-5.719
43728.4,33.7139933,73.083215,561.4,-3.644,-5.712
43728.5,33.7139903,73.0832083,561.4,-3.656,-5.716
43728.7,33.7139838,73.0831958,561.4,-3.657,-5.722
43728.8,33.7139805,73.0831898,561.4,-3.702,-5.681
43729,33.7139742,73.0831775,561.5,-3.746,-5.602
43729.1,33.7139712,73.083171,561.5,-3.713,-5.581
43729.2,33.7139683,73.083165,561.6,-3.656,-5.587
43729.4,33.713962,73.0831528,561.6,-3.547,-5.512
43729.5,33.713959,73.0831467,561.7,-3.605,-5.474
43729.6,33.713956,73.0831403,561.8,-3.61,-5.47
43729.8,33.7139495,73.0831282,561.8,-3.608,-5.465
43729.9,33.7139463,73.0831218,561.9,-3.684,-5.47
43730.1,33.7139402,73.0831095,562,-3.687,-5.481
43730.2,33.7139368,73.0831032,562,-3.634,-5.485
43730.3,33.7139337,73.0830968,562,-3.626,-5.515
43730.5,33.7139273,73.0830845,562.1,-3.638,-5.563
43730.6,33.7139243,73.0830782,562.2,-3.626,-5.533
43730.7,33.7139213,73.0830718,562.2,-3.619,-5.526
43730.9,33.7139152,73.0830595,562.3,-3.596,-5.565
43731,33.7139122,73.083053,562.4,-3.592,-5.55
43731.2,33.7139067,73.0830397,562.6,-3.569,-5.589
43731.3,33.713904,73.083033,562.7,-3.335,-5.767
43731.5,33.7138983,73.0830202,562.8,-3.324,-5.774
43731.6,33.7138955,73.0830137,562.8,-3.306,-5.766
43731.8,33.7138898,73.0830007,562.9,-3.321,-5.763
43731.9,33.7138872,73.082994,562.9,-3.281,-5.816
43732.1,33.7138815,73.0829812,563,-3.257,-5.823
43732.2,33.7138788,73.0829747,563,-3.266,-5.818
43732.4,33.7138727,73.0829622,563.1,-3.298,-5.8
43732.6,33.713867,73.08295,563.2,-3.362,-5.698
43732.7,33.7138643,73.0829438,563.2,-3.356,-5.594
43732.9,33.7138585,73.0829315,563.2,-3.334,-5.571
43733.1,33.7138523,73.0829195,563.3,-3.333,-5.584
43733.2,33.7138495,73.0829132,563.3,-3.353,-5.517
43733.4,33.713844,73.0829012,563.4,-3.313,-5.523
43733.6,33.7138385,73.0828888,563.5,-3.235,-5.474
43733.7,33.7138355,73.082883,563.5,-3.157,-5.495
43733.9,33.7138297,73.0828713,563.5,-3.176,-5.461
43734.1,33.7138242,73.0828595,563.6,-3.197,-5.377
43734.3,33.7138182,73.082848,563.7,-3.147,-5.353
43734.4,33.713815,73.0828423,563.7,-3.207,-5.293
43734.6,33.7138093,73.0828307,563.8,-3.275,-5.221
43734.8,33.7138035,73.0828192,563.8,-3.241,-5.266
43735,33.7137978,73.0828075,563.9,-3.24,-5.249
43735.2,33.713792,73.0827962,563.9,-3.17,-5.328
43735.4,33.7137862,73.0827847,564,-3.213,-5.241
43735.5,33.7137835,73.0827788,564,-3.206,-5.252
43735.7,33.7137773,73.0827673,563.9,-3.177,-5.251
43735.9,33.7137712,73.0827557,564,-3.307,-5.28
43736.1,33.7137652,73.0827442,564,-3.355,-5.298
43736.3,33.7137593,73.0827325,564,-3.368,-5.296
43736.5,33.7137538,73.0827212,564,-3.303,-5.313
43736.6,33.7137515,73.0827152,564,-3.22,-5.255
43736.8,33.7137465,73.082703,563.9,-3.098,-5.304
43736.9,33.7137438,73.0826975,563.9,-2.979,-5.389
43737.1,33.7137387,73.0826855,563.9,-2.98,-5.324
43737.3,33.7137335,73.0826748,563.7,-2.967,-5.361
43737.4,33.7137307,73.0826697,563.7,-2.982,-5.062
43737.6,33.7137255,73.0826587,563.7,-3.048,-4.956
43737.7,33.7137228,73.0826533,563.6,-3.003,-4.965
43737.9,33.7137177,73.0826425,563.6,-3.009,-4.95
43738.1,33.7137125,73.0826315,563.6,-2.97,-4.973
43738.2,33.71371,73.0826263,563.5,-2.945,-4.982
43738.4,33.7137052,73.0826155,563.6,-2.908,-4.915
43738.5,33.713703,73.0826103,563.6,-2.79,-4.888
43738.7,33.713698,73.0826002,563.6,-2.717,-4.811
43738.8,33.713696,73.082595,563.6,-2.72,-4.726
43738.9,33.7136937,73.0825898,563.6,-2.642,-4.693
43739.1,33.7136888,73.08258,563.6,-2.612,-4.628
43739.2,33.7136865,73.082575,563.6,-2.639,-4.547
43739.3,33.713684,73.08257,563.6,-2.66,-4.523
43739.5,33.7136793,73.0825603,563.6,-2.654,-4.509
43739.6,33.7136772,73.0825557,563.5,-2.612,-4.462
43739.8,33.713673,73.0825463,563.4,-2.531,-4.354
43739.9,33.7136708,73.0825413,563.4,-2.419,-4.323
43740.1,33.7136663,73.0825318,563.3,-2.412,-4.357
43740.2,33.7136642,73.0825268,563.3,-2.432,-4.393
43740.4,33.7136595,73.082517,563.3,-2.443,-4.433
43740.5,33.7136572,73.0825122,563.2,-2.493,-4.447
43740.7,33.7136523,73.0825022,563.2,-2.531,-4.467
43740.8,33.7136497,73.082497,563.2,-2.575,-4.519
