gps_obssec(s),lat,lng,alt,vn,ve,hdop,no. of sats
41766.700,33.7103190,73.0920495,553.10,0.000,0.000,1.00,14
41766.800,33.7103190,73.0920495,553.10,0.000,0.000,1.00,14
41766.900,33.7103190,73.0920495,553.10,0.000,0.000,1.00,14
41767.000,33.7103190,73.0920495,553.10,0.000,0.000,1.00,14
41767.100,33.7103190,73.0920495,553.10,0.000,0.000,1.00,14
41767.200,33.7103190,73.0920495,553.10,0.000,0.000,1.00,14
41767.300,33.7103188,73.0920495,553.10,0.000,0.000,1.00,14
41767.400,33.7103188,73.0920495,553.10,0.000,0.000,1.00,14
41767.500,33.7103188,73.0920495,553.10,0.000,0.000,1.00,14
41767.600,33.7103188,73.0920495,553.10,0.000,0.000,1.00,14
41767.700,33.7103188,73.0920495,553.10,0.000,0.000,1.00,14
41767.800,33.7103187,73.0920495,553.10,0.000,0.000,1.00,14
41767.900,33.7103187,73.0920495,553.10,0.000,0.000,1.00,14
41768.000,33.7103187,73.0920495,553.10,0.000,0.000,1.00,14
41768.100,33.7103187,73.0920495,553.10,0.000,0.000,1.00,14
41768.200,33.7103185,73.0920495,553.10,0.000,0.000,1.00,14
41768.300,33.7103185,73.0920495,553.10,0.000,0.000,1.00,14
41768.400,33.7103185,73.0920495,553.10,0.000,0.000,1.00,14
41768.500,33.7103185,73.0920495,553.10,0.000,0.000,1.00,14
41768.600,33.7103183,73.0920495,553.10,0.000,0.000,1.00,14
41768.700,33.7103183,73.0920495,553.10,0.000,0.000,1.00,14
41768.800,33.7103183,73.0920495,553.10,0.000,0.000,1.00,14
41768.900,33.7103183,73.0920497,553.10,0.000,0.000,1.00,14
41769.000,33.7103182,73.0920497,553.10,0.000,0.000,1.00,14
41769.100,33.7103182,73.0920497,553.10,0.000,0.000,1.00,14
41769.200,33.7103182,73.0920497,553.10,0.000,0.000,1.00,14
41769.300,33.7103182,73.0920497,553.10,0.000,0.000,1.00,14
41769.400,33.7103180,73.0920497,553.10,0.000,0.000,1.00,14
41769.500,33.7103180,73.0920497,553.10,0.000,0.000,1.00,14
41769.600,33.7103180,73.0920498,553.10,0.000,0.000,1.00,14
41769.700,33.7103178,73.0920498,553.10,0.000,0.000,1.00,14
41769.800,33.7103178,73.0920498,553.10,0.000,0.000,1.00,14
41769.900,33.7103178,73.0920498,553.10,0.000,0.000,1.00,14
41770.000,33.7103178,73.0920498,553.10,0.000,0.000,1.00,14
41770.100,33.7103177,73.0920498,553.10,0.000,0.000,1.00,14
41770.200,33.7103177,73.0920500,553.10,0.000,0.000,1.00,14
41770.300,33.7103177,73.0920500,553.10,0.000,0.000,1.00,14
41770.400,33.7103175,73.0920500,553.10,0.000,0.000,1.00,14
41770.500,33.7103175,73.0920500,553.10,0.000,0.000,1.00,14
41770.600,33.7103175,73.0920500,553.10,0.000,0.000,1.00,14
41770.700,33.7103175,73.0920500,553.10,0.000,0.000,1.00,14
41770.800,33.7103173,73.0920502,553.10,0.000,0.000,1.00,14
41770.900,33.7103173,73.0920502,553.10,0.000,0.000,1.00,14
41771.000,33.7103173,73.0920502,553.10,0.000,0.000,1.00,14
41771.100,33.7103172,73.0920502,553.10,0.000,0.000,1.00,14
41771.200,33.7103172,73.0920502,553.10,0.000,0.000,1.00,14
41771.300,33.7103172,73.0920502,553.10,0.000,0.000,1.00,14
41771.400,33.7103170,73.0920503,553.10,0.000,0.000,1.00,14
41771.500,33.7103170,73.0920503,553.10,0.000,0.000,1.00,14
41771.600,33.7103170,73.0920503,553.10,0.000,0.000,1.00,14
41771.700,33.7103170,73.0920503,553.10,0.000,0.000,1.00,14
41771.800,33.7103168,73.0920503,553.10,0.000,0.000,1.00,14
41771.900,33.7103168,73.0920503,553.10,0.000,0.000,1.00,14
41772.000,33.7103168,73.0920503,553.10,0.000,0.000,1.00,14
41772.100,33.7103168,73.0920503,553.10,0.000,0.000,1.00,14
41772.200,33.7103167,73.0920503,553.10,0.000,0.000,1.00,14
41772.300,33.7103167,73.0920503,553.10,0.000,0.000,1.00,14
41772.400,33.7103167,73.0920503,553.10,0.000,0.000,1.00,14
41772.500,33.7103167,73.0920503,553.10,0.000,0.000,1.00,14
41772.600,33.7103167,73.0920503,553.10,0.000,0.000,1.00,14
41772.700,33.7103165,73.0920503,553.10,0.000,0.000,1.00,14
41772.800,33.7103165,73.0920503,553.10,0.000,0.000,1.00,14
41772.900,33.7103165,73.0920503,553.10,0.000,0.000,1.00,14
41773.000,33.7103165,73.0920503,553.10,0.000,0.000,1.00,14
41773.100,33.7103163,73.0920503,553.10,0.000,0.000,1.00,14
41773.200,33.7103163,73.0920503,553.10,0.000,0.000,1.00,14
41773.300,33.7103163,73.0920503,553.10,0.000,0.000,1.00,14
41773.400,33.7103163,73.0920503,553.10,0.000,0.000,1.00,14
41773.500,33.7103162,73.0920505,553.10,0.000,0.000,1.00,14
41773.600,33.7103162,73.0920505,553.10,0.000,0.000,1.00,14
41773.700,33.7103162,73.0920505,553.10,0.000,0.000,1.00,14
41773.800,33.7103162,73.0920505,553.10,0.000,0.000,1.00,14
41773.900,33.7103160,73.0920505,553.10,0.000,0.000,1.00,14
41774.000,33.7103160,73.0920505,553.10,0.000,0.000,1.00,14
41774.100,33.7103160,73.0920505,553.10,0.000,0.000,1.00,14
41774.200,33.7103160,73.0920505,553.10,0.000,0.000,1.00,14
41774.300,33.7103158,73.0920505,553.10,0.000,0.000,1.00,14
41774.400,33.7103158,73.0920505,553.10,0.000,0.000,1.00,14
41774.500,33.7103158,73.0920505,553.10,0.000,0.000,1.00,14
41774.600,33.7103158,73.0920507,553.10,0.000,0.000,1.00,14
41774.700,33.7103157,73.0920507,553.10,0.000,0.000,1.00,14
41774.800,33.7103157,73.0920507,553.10,0.000,0.000,1.00,14
41774.900,33.7103157,73.0920507,553.10,0.000,0.000,1.00,14
41775.000,33.7103157,73.0920507,553.10,0.000,0.000,1.00,14
41775.100,33.7103155,73.0920507,553.10,0.000,0.000,1.00,14
41775.200,33.7103155,73.0920507,553.10,0.000,0.000,1.00,14
41775.300,33.7103155,73.0920507,553.10,0.000,0.000,1.00,14
41775.400,33.7103155,73.0920508,553.10,0.000,0.000,1.00,14
41775.500,33.7103155,73.0920508,553.10,0.000,0.000,1.00,14
41775.600,33.7103153,73.0920508,553.10,0.000,0.000,1.00,14
41775.700,33.7103153,73.0920508,553.10,0.000,0.000,1.00,14
41775.800,33.7103153,73.0920508,553.10,0.000,0.000,1.00,14
41775.900,33.7103153,73.0920508,553.10,0.000,0.000,1.00,14
41776.000,33.7103153,73.0920508,553.10,0.000,0.000,1.00,14
41776.100,33.7103152,73.0920508,553.10,0.000,0.000,1.00,14
41776.200,33.7103152,73.0920508,553.10,0.000,0.000,1.00,14
41776.300,33.7103152,73.0920508,553.10,0.000,0.000,1.00,14
41776.400,33.7103152,73.0920508,553.10,0.000,0.000,1.00,14
41776.500,33.7103152,73.0920508,553.10,0.000,0.000,1.00,14
41776.600,33.7103150,73.0920508,553.10,0.000,0.000,1.00,14
41776.700,33.7103150,73.0920508,553.10,0.000,0.000,1.00,14
41776.800,33.7103150,73.0920508,553.10,0.000,0.000,1.00,14
41776.900,33.7103150,73.0920508,553.10,0.000,0.000,1.00,14
41777.000,33.7103150,73.0920510,553.10,0.000,0.000,1.00,14
41777.100,33.7103150,73.0920510,553.10,0.000,0.000,1.00,14
41777.200,33.7103150,73.0920510,553.10,0.000,0.000,1.00,14
41777.300,33.7103148,73.0920510,553.10,0.000,0.000,1.00,14
41777.400,33.7103148,73.0920510,553.10,0.000,0.000,1.00,14
41777.500,33.7103148,73.0920510,553.10,0.000,0.000,1.00,14
41777.600,33.7103148,73.0920512,553.10,0.000,0.000,1.00,14
41777.700,33.7103148,73.0920512,553.10,0.000,0.000,1.00,14
41777.800,33.7103148,73.0920512,553.10,0.000,0.000,1.00,14
41777.900,33.7103148,73.0920512,553.10,0.000,0.000,1.00,14
41778.000,33.7103148,73.0920513,553.10,0.000,0.000,1.00,14
41778.100,33.7103148,73.0920513,553.10,0.000,0.000,1.00,14
41778.200,33.7103148,73.0920513,553.10,0.000,0.000,1.00,14
41778.300,33.7103150,73.0920513,553.10,0.000,0.000,1.00,14
41778.400,33.7103150,73.0920515,553.10,0.000,0.000,1.00,14
41778.500,33.7103150,73.0920515,553.10,0.000,0.000,1.00,14
41778.600,33.7103150,73.0920515,553.10,0.000,0.000,1.00,14
41778.700,33.7103150,73.0920515,553.10,0.000,0.000,1.00,14
41778.800,33.7103150,73.0920515,553.10,0.000,0.000,1.00,14
41778.900,33.7103150,73.0920515,553.10,0.000,0.000,1.00,14
41779.000,33.7103150,73.0920517,553.10,0.000,0.000,1.00,14
41779.100,33.7103150,73.0920517,553.10,0.000,0.000,1.00,14
41779.200,33.7103150,73.0920517,553.10,0.000,0.000,1.00,14
41779.300,33.7103150,73.0920517,553.10,0.000,0.000,1.00,14
41779.400,33.7103150,73.0920517,553.10,0.000,0.000,1.00,14
41779.500,33.7103150,73.0920518,553.10,0.000,0.000,1.00,14
41779.600,33.7103150,73.0920518,553.10,0.000,0.000,1.00,14
41779.700,33.7103150,73.0920518,553.10,0.000,0.000,1.00,14
41779.800,33.7103150,73.0920518,553.10,0.000,0.000,1.00,14
41779.900,33.7103150,73.0920518,553.10,0.000,0.000,1.00,14
41780.000,33.7103150,73.0920520,553.10,0.000,0.000,1.00,14
41780.100,33.7103150,73.0920520,553.10,0.000,0.000,1.00,14
41780.200,33.7103150,73.0920520,553.10,0.000,0.000,1.00,14
41780.300,33.7103150,73.0920520,553.10,0.000,0.000,1.00,14
41780.400,33.7103150,73.0920520,553.10,0.000,0.000,1.00,14
41780.500,33.7103150,73.0920522,553.10,0.000,0.000,1.00,14
41780.600,33.7103150,73.0920522,553.10,0.000,0.000,1.00,14
41780.700,33.7103150,73.0920522,553.10,0.000,0.000,1.00,14
41780.800,33.7103150,73.0920522,553.10,0.000,0.000,1.00,14
41780.900,33.7103150,73.0920522,553.10,0.000,0.000,1.00,14
41781.000,33.7103150,73.0920523,553.10,0.000,0.000,1.00,14
41781.100,33.7103150,73.0920523,553.10,0.000,0.000,1.00,14
41781.200,33.7103150,73.0920523,553.10,0.000,0.000,1.00,14
41781.300,33.7103150,73.0920523,553.10,0.000,0.000,1.00,14
41781.400,33.7103150,73.0920523,553.10,0.000,0.000,1.00,14
41781.500,33.7103148,73.0920525,553.10,0.000,0.000,1.00,14
41781.600,33.7103148,73.0920525,553.10,0.000,0.000,1.00,14
41781.700,33.7103148,73.0920525,553.10,0.000,0.000,1.00,14
41781.800,33.7103148,73.0920525,553.10,0.000,0.000,1.00,14
41781.900,33.7103148,73.0920525,553.10,0.000,0.000,1.00,14
41782.000,33.7103148,73.0920527,553.10,0.000,0.000,1.00,14
41782.100,33.7103148,73.0920527,553.10,0.000,0.000,1.00,14
41782.200,33.7103148,73.0920527,553.10,0.000,0.000,1.00,14
41782.300,33.7103148,73.0920527,553.10,0.000,0.000,1.00,14
41782.400,33.7103148,73.0920527,553.10,0.000,0.000,1.00,14
41782.500,33.7103148,73.0920528,553.10,0.000,0.000,1.00,14
41782.600,33.7103148,73.0920528,553.10,0.000,0.000,1.00,14
41782.700,33.7103148,73.0920528,553.10,0.000,0.000,1.00,14
41782.800,33.7103148,73.0920528,553.10,0.000,0.000,1.00,14
41782.900,33.7103148,73.0920528,553.10,0.000,0.000,1.00,14
41783.000,33.7103148,73.0920530,553.10,0.000,0.000,1.00,14
41783.100,33.7103148,73.0920530,553.10,0.000,0.000,1.00,14
41783.200,33.7103148,73.0920530,553.10,0.000,0.000,1.00,14
41783.300,33.7103148,73.0920530,553.10,0.000,0.000,1.00,14
41783.400,33.7103148,73.0920530,553.10,0.000,0.000,1.00,14
41783.500,33.7103148,73.0920530,553.10,0.000,0.000,1.00,14
41783.600,33.7103148,73.0920532,553.10,0.000,0.000,1.00,14
41783.700,33.7103147,73.0920532,553.10,0.000,0.000,1.00,14
41783.800,33.7103147,73.0920532,553.10,0.000,0.000,1.00,14
41783.900,33.7103147,73.0920532,553.10,0.000,0.000,1.00,14
41784.000,33.7103147,73.0920532,553.10,0.000,0.000,1.00,14
41784.100,33.7103147,73.0920533,553.00,0.000,0.000,1.00,14
41784.200,33.7103147,73.0920533,553.00,0.000,0.000,1.00,14
41784.300,33.7103147,73.0920533,553.00,0.000,0.000,1.00,14
41784.400,33.7103147,73.0920533,553.00,0.000,0.000,1.00,14
41784.500,33.7103147,73.0920535,553.00,0.000,0.000,1.00,14
41784.600,33.7103148,73.0920535,553.00,0.000,0.000,1.00,14
41784.700,33.7103148,73.0920535,553.00,0.000,0.000,1.00,14
41784.800,33.7103148,73.0920535,553.00,0.000,0.000,1.00,14
41784.900,33.7103148,73.0920537,553.00,0.000,0.000,1.00,14
41785.000,33.7103148,73.0920537,553.00,0.000,0.000,1.00,14
41785.100,33.7103148,73.0920537,553.00,0.000,0.000,1.00,14
41785.200,33.7103148,73.0920537,553.00,0.000,0.000,1.00,14
41785.300,33.7103148,73.0920538,553.00,0.000,0.000,1.00,14
41785.400,33.7103148,73.0920538,553.00,0.000,0.000,1.00,14
41785.500,33.7103148,73.0920538,553.00,0.000,0.000,1.00,14
41785.600,33.7103148,73.0920538,553.00,0.000,0.000,1.00,14
41785.700,33.7103148,73.0920540,553.00,0.000,0.000,1.00,14
41785.800,33.7103148,73.0920540,553.00,0.000,0.000,1.00,14
41785.900,33.7103148,73.0920540,553.00,0.000,0.000,1.00,14
41786.000,33.7103148,73.0920540,553.00,0.000,0.000,1.00,14
41786.100,33.7103148,73.0920540,553.00,0.000,0.000,1.00,14
41786.200,33.7103148,73.0920542,553.00,0.000,0.000,1.00,14
41786.300,33.7103150,73.0920542,553.00,0.000,0.000,1.00,14
41786.400,33.7103150,73.0920542,553.00,0.000,0.000,1.00,14
41786.500,33.7103150,73.0920542,553.00,0.000,0.000,1.00,14
41786.600,33.7103150,73.0920543,553.00,0.000,0.000,1.00,14
41786.700,33.7103150,73.0920543,553.00,0.000,0.000,1.00,14
41786.800,33.7103150,73.0920543,553.00,0.000,0.000,1.00,14
41786.900,33.7103150,73.0920543,553.00,0.000,0.000,1.00,14
41787.000,33.7103150,73.0920545,553.00,0.000,0.000,1.00,14
41787.100,33.7103150,73.0920545,553.00,0.000,0.000,1.00,14
41787.200,33.7103148,73.0920545,553.00,0.000,0.000,1.00,14
41787.300,33.7103148,73.0920545,553.00,0.000,0.000,1.00,14
41787.400,33.7103148,73.0920547,553.00,0.000,0.000,1.00,14
41787.500,33.7103148,73.0920547,553.00,0.000,0.000,1.00,14
41787.600,33.7103148,73.0920547,553.00,0.000,0.000,1.00,14
41787.700,33.7103148,73.0920547,553.00,0.000,0.000,1.00,14
41787.800,33.7103148,73.0920548,553.00,0.000,0.000,1.00,14
41787.900,33.7103148,73.0920548,553.00,0.000,0.000,1.00,14
41788.000,33.7103148,73.0920548,553.00,0.000,0.000,1.00,14
41788.100,33.7103148,73.0920548,553.00,0.000,0.000,1.00,14
41788.200,33.7103148,73.0920550,553.00,0.000,0.000,1.00,14
41788.300,33.7103148,73.0920550,553.00,0.000,0.000,1.00,14
41788.400,33.7103148,73.0920550,553.00,0.000,0.000,1.00,14
41788.500,33.7103148,73.0920550,553.00,0.000,0.000,1.00,14
41788.600,33.7103148,73.0920550,553.00,0.000,0.000,1.00,14
41788.700,33.7103148,73.0920552,553.00,0.000,0.000,1.00,14
41788.800,33.7103148,73.0920552,553.00,0.000,0.000,1.00,14
41788.900,33.7103148,73.0920552,553.00,0.000,0.000,1.00,14
41789.000,33.7103148,73.0920552,553.00,0.000,0.000,1.00,14
41789.100,33.7103148,73.0920553,553.00,0.000,0.000,1.00,14
41789.200,33.7103148,73.0920553,553.00,0.000,0.000,1.00,14
41789.300,33.7103148,73.0920553,553.00,0.000,0.000,1.00,14
41789.400,33.7103148,73.0920553,553.00,0.000,0.000,1.00,14
41789.500,33.7103148,73.0920553,553.00,0.000,0.000,1.00,14
41789.600,33.7103148,73.0920555,553.00,0.000,0.000,1.00,14
41789.700,33.7103148,73.0920555,553.00,0.000,0.000,1.00,14
41789.800,33.7103148,73.0920555,553.00,0.000,0.000,1.00,14
41789.900,33.7103148,73.0920555,553.00,0.000,0.000,1.00,14
41790.000,33.7103148,73.0920555,553.00,0.000,0.000,1.00,14
41790.100,33.7103147,73.0920557,553.00,0.000,0.000,1.00,14
41790.200,33.7103147,73.0920557,553.00,0.000,0.000,1.00,14
41790.300,33.7103147,73.0920557,553.00,0.000,0.000,1.00,14
41790.400,33.7103147,73.0920557,553.00,0.000,0.000,1.00,14
41790.500,33.7103147,73.0920557,553.00,0.000,0.000,1.00,14
41790.600,33.7103147,73.0920558,553.00,0.000,0.000,1.00,14
41790.700,33.7103147,73.0920558,553.00,0.000,0.000,1.00,14
41790.800,33.7103147,73.0920558,553.00,0.000,0.000,1.00,14
41790.900,33.7103147,73.0920558,553.00,0.000,0.000,1.00,14
41791.000,33.7103147,73.0920560,553.00,0.000,0.000,1.00,14
41791.100,33.7103148,73.0920560,553.00,0.000,0.000,1.00,14
41791.200,33.7103148,73.0920560,553.00,0.000,0.000,1.00,14
41791.300,33.7103148,73.0920560,553.00,0.000,0.000,1.00,14
41791.400,33.7103148,73.0920562,553.00,0.000,0.000,1.00,14
41791.500,33.7103148,73.0920562,553.00,0.000,0.000,1.00,14
41791.600,33.7103148,73.0920562,553.00,0.000,0.000,1.00,14
41791.700,33.7103148,73.0920562,553.00,0.000,0.000,1.00,14
41791.800,33.7103148,73.0920563,553.00,0.000,0.000,1.00,14
41791.900,33.7103148,73.0920563,553.00,0.000,0.000,1.00,14
41792.000,33.7103148,73.0920563,553.00,0.000,0.000,1.00,14
41792.100,33.7103148,73.0920563,553.00,0.000,0.000,1.00,14
41792.200,33.7103148,73.0920565,553.00,0.000,0.000,1.00,14
41792.300,33.7103148,73.0920565,553.00,0.000,0.000,1.00,14
41792.400,33.7103148,73.0920565,553.00,0.000,0.000,1.00,14
41792.500,33.7103148,73.0920565,553.00,0.000,0.000,1.00,14
41792.600,33.7103148,73.0920565,553.00,0.000,0.000,1.00,14
41792.700,33.7103150,73.0920567,553.00,0.000,0.000,1.00,14
41792.800,33.7103150,73.0920567,553.00,0.000,0.000,1.00,14
41792.900,33.7103150,73.0920567,553.00,0.000,0.000,1.00,14
41793.000,33.7103150,73.0920567,553.00,0.000,0.000,1.00,14
41793.100,33.7103150,73.0920567,553.00,0.000,0.000,1.00,14
41793.200,33.7103150,73.0920568,553.00,0.000,0.000,1.00,14
41793.300,33.7103150,73.0920568,553.00,0.000,0.000,1.00,14
41793.400,33.7103150,73.0920568,553.00,0.000,0.000,1.00,14
41793.500,33.7103150,73.0920568,553.00,0.000,0.000,1.00,14
41793.600,33.7103150,73.0920568,553.00,0.000,0.000,1.00,14
41793.700,33.7103150,73.0920570,553.00,0.000,0.000,1.00,14
41793.800,33.7103150,73.0920570,553.00,0.000,0.000,1.00,14
41793.900,33.7103150,73.0920570,553.00,0.000,0.000,1.00,14
41794.000,33.7103150,73.0920570,553.00,0.000,0.000,1.00,14
41794.100,33.7103150,73.0920570,553.00,0.000,0.000,1.00,14
41794.200,33.7103150,73.0920572,553.00,0.000,0.000,1.00,14
41794.300,33.7103150,73.0920572,553.00,0.000,0.000,1.00,14
41794.400,33.7103150,73.0920572,553.00,0.000,0.000,1.00,14
41794.500,33.7103150,73.0920572,553.00,0.000,0.000,1.00,14
41794.600,33.7103150,73.0920573,553.00,0.000,0.000,1.00,14
41794.700,33.7103150,73.0920573,553.00,0.000,0.000,1.00,14
41794.800,33.7103150,73.0920573,553.00,0.000,0.000,1.00,14
41794.900,33.7103150,73.0920573,553.00,0.000,0.000,1.00,14
41795.000,33.7103150,73.0920575,553.00,0.000,0.000,1.00,14
41795.100,33.7103150,73.0920575,553.00,0.000,0.000,1.00,14
41795.200,33.7103150,73.0920575,553.00,0.000,0.000,1.00,14
41795.300,33.7103150,73.0920575,553.00,0.000,0.000,1.00,14
41795.400,33.7103150,73.0920577,553.00,0.000,0.000,1.00,14
41795.500,33.7103150,73.0920577,553.00,0.000,0.000,1.00,14
41795.600,33.7103150,73.0920577,553.00,0.000,0.000,1.00,14
41795.700,33.7103150,73.0920578,553.00,0.000,0.000,1.00,14
41795.800,33.7103150,73.0920578,553.00,0.000,0.000,1.00,14
41795.900,33.7103150,73.0920578,553.00,0.000,0.000,1.00,14
41796.000,33.7103150,73.0920580,553.00,0.000,0.000,1.00,14
41796.100,33.7103150,73.0920580,552.90,0.000,0.000,1.00,14
41796.200,33.7103150,73.0920580,552.90,0.000,0.000,1.00,14
41796.300,33.7103150,73.0920582,552.90,0.000,0.000,1.00,14
41796.400,33.7103150,73.0920582,552.90,0.000,0.000,1.00,14
41796.500,33.7103150,73.0920582,552.90,0.000,0.000,1.00,14
41796.600,33.7103150,73.0920582,552.90,0.000,0.000,1.00,14
41796.700,33.7103150,73.0920583,552.90,0.000,0.000,1.00,14
41796.800,33.7103152,73.0920583,552.90,0.000,0.000,1.00,14
41796.900,33.7103152,73.0920583,552.90,0.000,0.000,1.00,14
41797.000,33.7103152,73.0920585,552.90,0.000,0.000,1.00,14
41797.100,33.7103152,73.0920585,552.90,0.000,0.000,1.00,14
41797.200,33.7103152,73.0920587,552.90,0.000,0.000,1.00,14
41797.300,33.7103152,73.0920587,552.90,0.000,0.000,1.00,14
41797.400,33.7103152,73.0920587,552.90,0.000,0.000,1.00,14
41797.500,33.7103152,73.0920588,552.90,0.000,0.000,1.00,14
41797.600,33.7103152,73.0920588,552.90,0.000,0.000,1.00,14
41797.700,33.7103152,73.0920588,552.90,0.000,0.000,1.00,14
41797.800,33.7103152,73.0920588,552.90,0.000,0.000,1.00,14
41797.900,33.7103152,73.0920590,552.90,0.000,0.000,1.00,14
41798.000,33.7103153,73.0920590,552.90,0.000,0.000,1.00,14
41798.100,33.7103153,73.0920590,552.90,0.000,0.000,1.00,14
41798.200,33.7103153,73.0920590,552.90,0.000,0.000,1.00,14
41798.300,33.7103153,73.0920592,552.90,0.000,0.000,1.00,14
41798.400,33.7103153,73.0920592,552.90,0.000,0.000,1.00,14
41798.500,33.7103153,73.0920592,552.90,0.000,0.000,1.00,14
41798.600,33.7103153,73.0920592,552.90,0.000,0.000,1.00,14
41798.700,33.7103153,73.0920593,552.90,0.000,0.000,1.00,14
41798.800,33.7103152,73.0920593,552.90,0.000,0.000,1.00,14
41798.900,33.7103152,73.0920593,552.90,0.000,0.000,1.00,14
41799.000,33.7103152,73.0920595,552.90,0.000,0.000,1.00,14
41799.100,33.7103152,73.0920595,552.90,0.000,0.000,1.00,14
41799.200,33.7103152,73.0920595,552.90,0.000,0.000,1.00,14
41799.300,33.7103152,73.0920597,552.90,0.000,0.000,1.00,14
41799.400,33.7103150,73.0920597,552.90,0.000,0.000,1.00,14
41799.500,33.7103150,73.0920597,552.90,0.000,0.000,1.00,14
41799.600,33.7103150,73.0920597,552.90,0.000,0.000,1.00,14
41799.700,33.7103150,73.0920597,552.90,0.000,0.000,1.00,14
41799.800,33.7103150,73.0920598,552.90,0.000,0.000,1.00,14
41799.900,33.7103150,73.0920598,552.90,0.000,0.000,1.00,14
41800.000,33.7103150,73.0920598,552.90,0.000,0.000,1.00,14
41800.100,33.7103150,73.0920598,552.90,0.000,0.000,1.00,14
41800.200,33.7103150,73.0920598,552.90,0.000,0.000,1.00,14
41800.300,33.7103150,73.0920600,552.90,0.000,0.000,1.00,14
41800.400,33.7103150,73.0920600,552.90,0.000,0.000,1.00,14
41800.500,33.7103150,73.0920600,552.90,0.000,0.000,1.00,14
41800.600,33.7103150,73.0920600,552.90,0.000,0.000,1.00,14
41800.700,33.7103150,73.0920600,552.90,0.000,0.000,1.00,14
41800.800,33.7103148,73.0920600,552.90,0.000,0.000,1.00,14
41800.900,33.7103148,73.0920602,552.90,0.000,0.000,1.00,14
41801.000,33.7103148,73.0920602,552.90,0.000,0.000,1.00,14
41801.100,33.7103148,73.0920602,552.90,0.000,0.000,1.00,14
41801.200,33.7103148,73.0920602,552.90,0.000,0.000,1.00,14
41801.300,33.7103148,73.0920602,552.90,0.000,0.000,1.00,14
41801.400,33.7103148,73.0920602,552.90,0.000,0.000,1.00,14
41801.500,33.7103148,73.0920602,552.90,0.000,0.000,1.00,14
41801.600,33.7103148,73.0920603,552.90,0.000,0.000,1.00,14
41801.700,33.7103148,73.0920603,552.90,0.000,0.000,1.00,14
41801.800,33.7103148,73.0920603,552.90,0.000,0.000,1.00,14
41801.900,33.7103148,73.0920603,552.90,0.000,0.000,1.00,14
41802.000,33.7103148,73.0920603,552.90,0.000,0.000,1.00,14
41802.100,33.7103147,73.0920603,552.90,0.000,0.000,1.00,14
41802.200,33.7103147,73.0920603,552.90,0.000,0.000,1.00,14
41802.300,33.7103148,73.0920605,552.90,0.000,0.000,1.00,14
41802.400,33.7103147,73.0920605,552.90,0.000,0.000,1.00,14
41802.500,33.7103147,73.0920605,552.90,0.000,0.000,1.00,14
41802.600,33.7103147,73.0920605,552.90,0.000,0.000,1.00,14
41802.700,33.7103147,73.0920605,552.90,0.000,0.000,1.00,14
41802.800,33.7103147,73.0920605,552.90,0.000,0.000,1.00,14
41802.900,33.7103147,73.0920607,552.90,0.000,0.000,1.00,14
41803.000,33.7103147,73.0920607,552.90,0.000,0.000,1.00,14
41803.100,33.7103147,73.0920607,552.90,0.000,0.000,1.00,14
41803.200,33.7103147,73.0920607,552.90,0.000,0.000,1.00,14
41803.300,33.7103147,73.0920607,552.90,0.000,0.000,1.00,14
41803.400,33.7103145,73.0920607,552.90,0.000,0.000,1.00,14
41803.500,33.7103145,73.0920608,552.90,0.000,0.000,1.00,14
41803.600,33.7103145,73.0920608,552.80,0.000,0.000,1.00,14
41803.700,33.7103145,73.0920608,552.80,0.000,0.000,1.00,14
41803.800,33.7103145,73.0920608,552.80,0.000,0.000,1.00,14
41803.900,33.7103145,73.0920608,552.80,0.000,0.000,1.00,14
41804.000,33.7103145,73.0920608,552.80,0.000,0.000,1.00,14
41804.100,33.7103145,73.0920608,552.80,0.000,0.000,1.00,14
41804.200,33.7103145,73.0920610,552.80,0.000,0.000,0.90,15
41804.300,33.7103145,73.0920610,552.80,0.000,0.000,0.90,15
41804.400,33.7103145,73.0920610,552.80,0.000,0.000,0.90,15
41804.500,33.7103145,73.0920610,552.80,0.000,0.000,0.90,15
41804.600,33.7103145,73.0920610,552.80,0.000,0.000,0.90,15
41804.700,33.7103145,73.0920610,552.80,0.000,0.000,0.90,15
41804.800,33.7103145,73.0920610,552.80,0.000,0.000,0.90,15
41804.900,33.7103145,73.0920612,552.80,0.000,0.000,0.90,15
41805.000,33.7103145,73.0920612,552.80,0.000,0.000,0.90,15
41805.100,33.7103145,73.0920612,552.80,0.000,0.000,0.90,15
41805.200,33.7103145,73.0920612,552.80,0.000,0.000,0.90,15
41805.300,33.7103145,73.0920612,552.80,0.000,0.000,0.90,15
41805.400,33.7103143,73.0920612,552.80,0.000,0.000,0.90,15
41805.500,33.7103143,73.0920612,552.80,0.000,0.000,0.90,15
41805.600,33.7103143,73.0920613,552.80,0.000,0.000,0.90,15
41805.700,33.7103143,73.0920613,552.80,0.000,0.000,0.90,15
41805.800,33.7103143,73.0920613,552.80,0.000,0.000,0.90,15
41805.900,33.7103143,73.0920613,552.80,0.000,0.000,0.90,15
41806.000,33.7103143,73.0920613,552.80,0.000,0.000,0.90,15
41806.100,33.7103143,73.0920613,552.80,0.000,0.000,0.90,15
41806.200,33.7103143,73.0920613,552.80,0.000,0.000,0.90,15
41806.300,33.7103143,73.0920615,552.80,0.000,0.000,0.90,15
41806.400,33.7103143,73.0920615,552.80,0.000,0.000,0.90,15
41806.500,33.7103143,73.0920615,552.80,0.000,0.000,0.90,15
