gps_obssec(s),lat,lng,alt,vn,ve,hdop,no. of sats
43987.100,33.7115198,73.0618568,568.50,-7.049,-11.777,0.80,17
43987.200,33.7115132,73.0618442,568.50,-7.093,-11.781,0.80,17
43987.300,33.7115065,73.0618315,568.50,-7.121,-11.776,0.80,17
43987.400,33.7114998,73.0618188,568.50,-7.184,-11.774,0.80,17
43987.500,33.7114930,73.0618062,568.50,-7.225,-11.791,0.80,17
43987.700,33.7114798,73.0617810,568.50,-7.289,-11.793,0.80,17
43987.800,33.7114728,73.0617687,568.50,-7.346,-11.752,0.80,17
43987.900,33.7114662,73.0617560,568.50,-7.414,-11.728,0.80,17
43988.000,33.7114595,73.0617433,568.50,-7.452,-11.734,0.80,17
43988.200,33.7114460,73.0617178,568.40,-7.467,-11.743,0.80,17
43988.300,33.7114393,73.0617050,568.40,-7.484,-11.744,0.80,17
43988.400,33.7114328,73.0616920,568.40,-7.485,-11.762,0.80,17
43988.600,33.7114193,73.0616665,568.40,-7.485,-11.799,0.80,17
43988.700,33.7114125,73.0616538,568.30,-7.478,-11.784,0.80,17
43988.800,33.7114058,73.0616413,568.30,-7.472,-11.770,0.80,17
43988.900,33.7113993,73.0616288,568.30,-7.456,-11.726,0.80,17
43989.000,33.7113928,73.0616165,568.30,-7.442,-11.691,0.80,17
43989.200,33.7113793,73.0615918,568.30,-7.407,-11.640,0.80,17
43989.300,33.7113727,73.0615795,568.40,-7.401,-11.559,0.80,17
43989.400,33.7113662,73.0615670,568.40,-7.403,-11.545,0.80,17
43989.500,33.7113595,73.0615547,568.40,-7.395,-11.545,0.80,17
43989.600,33.7113530,73.0615423,568.30,-7.380,-11.548,0.80,17
43989.700,33.7113465,73.0615300,568.30,-7.370,-11.555,0.80,17
43989.800,33.7113402,73.0615178,568.30,-7.358,-11.550,0.80,17
43990.000,33.7113267,73.0614938,568.30,-7.325,-11.534,0.80,17
43990.100,33.7113202,73.0614823,568.40,-7.343,-11.376,0.80,17
43990.200,33.7113137,73.0614705,568.40,-7.327,-11.270,0.80,17
43990.300,33.7113073,73.0614585,568.30,-7.311,-11.237,0.80,17
43990.500,33.7112943,73.0614342,568.30,-7.289,-11.246,0.80,17
43990.600,33.7112878,73.0614218,568.20,-7.287,-11.259,0.80,17
43990.700,33.7112813,73.0614095,568.20,-7.282,-11.269,0.80,17
43990.800,33.7112748,73.0613970,568.20,-7.281,-11.281,0.80,17
43990.900,33.7112683,73.0613843,568.10,-7.283,-11.305,0.80,17
43991.100,33.7112550,73.0613590,568.10,-7.300,-11.367,0.80,17
43991.200,33.7112485,73.0613457,568.10,-7.344,-11.528,0.80,17
43991.300,33.7112417,73.0613325,568.10,-7.365,-11.673,0.80,17
43991.400,33.7112348,73.0613195,568.00,-7.413,-11.735,0.80,17
43991.600,33.7112213,73.0612937,568.00,-7.453,-11.776,0.80,17
43991.700,33.7112145,73.0612805,568.00,-7.504,-11.847,0.80,17
43991.800,33.7112077,73.0612672,568.00,-7.516,-11.894,0.80,17
43992.000,33.7111935,73.0612410,567.90,-7.555,-11.973,0.80,17
43992.100,33.7111862,73.0612277,567.90,-7.669,-12.029,0.80,17
43992.200,33.7111792,73.0612145,567.90,-7.784,-12.065,0.80,17
43992.300,33.7111720,73.0612015,567.90,-7.780,-12.068,0.80,17
43992.500,33.7111578,73.0611755,567.90,-7.824,-12.052,0.80,17
43992.600,33.7111507,73.0611625,568.00,-7.835,-12.051,0.80,17
43992.700,33.7111433,73.0611495,568.10,-7.846,-12.031,0.80,17
43992.900,33.7111288,73.0611232,568.20,-7.887,-12.016,0.80,17
43993.000,33.7111217,73.0611102,568.30,-7.925,-12.059,0.80,17
43993.100,33.7111145,73.0610970,568.40,-7.922,-12.061,0.80,17
43993.200,33.7111075,73.0610837,568.40,-7.914,-12.066,0.80,17
43993.400,33.7110932,73.0610575,568.50,-7.913,-12.079,0.80,17
43993.500,33.7110860,73.0610443,568.60,-7.934,-12.096,0.80,17
43993.600,33.7110788,73.0610310,568.60,-7.956,-12.094,0.80,17
43993.700,33.7110718,73.0610178,568.60,-7.965,-12.107,0.80,17
43993.900,33.7110578,73.0609918,568.60,-7.954,-12.108,0.80,17
43994.000,33.7110510,73.0609792,568.60,-7.901,-12.069,0.80,17
43994.100,33.7110442,73.0609665,568.60,-7.832,-11.991,0.80,17
43994.200,33.7110373,73.0609535,568.60,-7.790,-11.951,0.80,17
43994.300,33.7110303,73.0609403,568.70,-7.775,-11.936,0.80,17
43994.500,33.7110165,73.0609145,568.70,-7.742,-11.945,0.80,17
43994.600,33.7110098,73.0609017,568.70,-7.719,-11.917,0.80,17
43994.700,33.7110032,73.0608887,568.70,-7.655,-11.891,0.80,18
43994.800,33.7109963,73.0608757,568.70,-7.638,-11.884,0.80,18
43995.000,33.7109832,73.0608498,568.60,-7.604,-11.863,0.80,18
43995.100,33.7109765,73.0608367,568.60,-7.468,-11.882,0.80,18
43995.200,33.7109700,73.0608233,568.60,-7.430,-11.936,0.80,18
43995.300,33.7109637,73.0608102,568.60,-7.381,-11.979,0.80,18
43995.500,33.7109505,73.0607837,568.60,-7.344,-12.013,0.80,18
43995.600,33.7109438,73.0607703,568.60,-7.355,-12.115,0.80,18
43995.700,33.7109370,73.0607573,568.60,-7.360,-12.106,0.80,18
43995.800,33.7109307,73.0607440,568.60,-7.389,-12.076,0.80,18
43996.000,33.7109177,73.0607178,568.60,-7.324,-12.080,0.80,18
43996.100,33.7109112,73.0607048,568.60,-7.300,-12.058,0.80,18
43996.200,33.7109045,73.0606917,568.60,-7.292,-12.051,0.80,18
43996.300,33.7108980,73.0606787,568.50,-7.302,-12.033,0.80,18
43996.500,33.7108847,73.0606525,568.50,-7.321,-12.027,0.80,18
43996.600,33.7108780,73.0606395,568.50,-7.353,-11.990,0.80,18
43996.700,33.7108713,73.0606267,568.40,-7.375,-11.964,0.80,18
43996.900,33.7108582,73.0606008,568.40,-7.393,-11.923,0.80,18
43997.000,33.7108517,73.0605877,568.30,-7.393,-11.905,0.80,18
43997.100,33.7108450,73.0605747,568.20,-7.393,-11.910,0.80,18
43997.300,33.7108317,73.0605485,568.20,-7.389,-11.895,0.80,18
43997.400,33.7108250,73.0605355,568.20,-7.386,-11.927,0.80,18
43997.600,33.7108118,73.0605095,568.20,-7.388,-11.926,0.80,18
43997.700,33.7108057,73.0604962,568.10,-7.348,-11.920,0.80,18
43997.900,33.7107927,73.0604702,568.10,-7.262,-11.943,0.80,18
43998.000,33.7107863,73.0604567,568.10,-7.237,-11.940,0.80,18
43998.100,33.7107798,73.0604432,568.10,-7.215,-12.007,0.80,18
43998.300,33.7107665,73.0604168,568.20,-7.218,-12.041,0.80,18
43998.400,33.7107597,73.0604035,568.10,-7.274,-12.068,0.80,18
43998.500,33.7107530,73.0603900,568.10,-7.313,-12.099,0.80,18
43998.700,33.7107398,73.0603635,568.10,-7.332,-12.135,0.80,18
43998.800,33.7107332,73.0603502,568.00,-7.309,-12.131,0.80,18
43999.000,33.7107200,73.0603238,568.00,-7.306,-12.126,0.80,18
43999.100,33.7107135,73.0603105,568.00,-7.316,-12.109,0.80,18
43999.200,33.7107070,73.0602970,568.00,-7.290,-12.113,0.80,18
43999.400,33.7106938,73.0602707,567.90,-7.272,-12.117,0.80,18
43999.500,33.7106870,73.0602573,567.90,-7.281,-12.118,0.80,18
43999.700,33.7106737,73.0602308,567.90,-7.343,-12.158,0.80,18
43999.800,33.7106667,73.0602177,567.80,-7.370,-12.160,0.80,18
43999.900,33.7106597,73.0602045,567.80,-7.406,-12.156,0.80,18
44000.100,33.7106458,73.0601782,567.70,-7.434,-12.145,0.80,18
44000.200,33.7106388,73.0601650,567.70,-7.462,-12.158,0.80,18
44000.400,33.7106250,73.0601388,567.60,-7.464,-12.151,0.80,18
44000.500,33.7106180,73.0601258,567.60,-7.472,-12.146,0.80,18
44000.600,33.7106112,73.0601128,567.50,-7.457,-12.125,0.80,18
44000.800,33.7105973,73.0600867,567.50,-7.441,-12.105,0.80,18
44000.900,33.7105902,73.0600742,567.40,-7.465,-12.114,0.80,18
44001.100,33.7105765,73.0600485,567.40,-7.524,-11.999,0.80,18
44001.200,33.7105693,73.0600357,567.30,-7.528,-11.954,0.80,18
44001.400,33.7105557,73.0600098,567.30,-7.565,-11.948,0.80,18
44001.500,33.7105487,73.0599970,567.30,-7.563,-11.950,0.80,18
44001.700,33.7105352,73.0599712,567.20,-7.569,-11.922,0.80,18
44001.800,33.7105280,73.0599585,567.20,-7.544,-11.938,0.80,18
44002.000,33.7105142,73.0599328,567.10,-7.577,-11.898,0.80,18
44002.100,33.7105068,73.0599200,567.10,-7.605,-11.911,0.80,18
44002.200,33.7104993,73.0599070,567.00,-7.642,-11.918,0.80,18
44002.400,33.7104850,73.0598817,567.00,-7.678,-11.919,0.80,18
44002.500,33.7104773,73.0598690,566.90,-7.736,-11.863,0.80,18
44002.700,33.7104625,73.0598438,566.80,-7.801,-11.839,0.80,18
44002.800,33.7104550,73.0598310,566.80,-7.853,-11.798,0.80,18
44002.900,33.7104473,73.0598183,566.70,-7.885,-11.801,0.80,18
44003.100,33.7104330,73.0597930,566.70,-7.921,-11.784,0.80,18
44003.200,33.7104260,73.0597805,566.60,-7.918,-11.761,0.80,18
44003.400,33.7104123,73.0597553,566.60,-7.911,-11.729,0.80,18
44003.500,33.7104055,73.0597428,566.50,-7.726,-11.598,0.80,18
44003.600,33.7103988,73.0597305,566.50,-7.599,-11.559,0.80,18
44003.700,33.7103922,73.0597182,566.40,-7.539,-11.512,0.80,17
44003.900,33.7103792,73.0596932,566.30,-7.461,-11.489,0.80,17
44004.000,33.7103728,73.0596808,566.20,-7.274,-11.475,0.80,17
44004.100,33.7103663,73.0596683,566.20,-7.186,-11.470,0.80,17
44004.300,33.7103537,73.0596435,566.20,-7.131,-11.492,0.80,17
44004.400,33.7103473,73.0596310,566.10,-7.038,-11.459,0.80,17
44004.500,33.7103410,73.0596188,566.10,-6.966,-11.479,0.80,17
44004.700,33.7103283,73.0595940,566.00,-6.927,-11.460,0.80,17
44004.800,33.7103222,73.0595817,566.00,-6.898,-11.448,0.80,17
44004.900,33.7103158,73.0595695,566.00,-6.810,-11.446,0.80,17
44005.100,33.7103033,73.0595452,566.00,-6.789,-11.417,0.80,17
44005.200,33.7102968,73.0595330,566.00,-6.785,-11.377,0.80,17
44005.300,33.7102903,73.0595212,565.90,-6.790,-11.332,0.80,17
44005.500,33.7102782,73.0594970,565.90,-6.812,-11.283,0.80,17
44005.600,33.7102723,73.0594855,565.90,-6.774,-11.234,0.80,17
44005.700,33.7102663,73.0594735,565.90,-6.659,-11.105,0.80,18
44005.900,33.7102542,73.0594497,565.80,-6.640,-11.086,0.80,18
44006.000,33.7102480,73.0594378,565.80,-6.626,-11.041,0.80,18
44006.100,33.7102420,73.0594262,565.70,-6.605,-10.993,0.80,18
44006.300,33.7102300,73.0594028,565.70,-6.585,-10.964,0.80,18
44006.400,33.7102240,73.0593918,565.70,-6.585,-10.856,0.80,18
44006.600,33.7102123,73.0593693,565.70,-6.572,-10.737,0.80,18
44006.700,33.7102067,73.0593585,565.70,-6.515,-10.615,0.80,18
44006.800,33.7102010,73.0593475,565.60,-6.448,-10.493,0.80,18
44007.000,33.7101895,73.0593253,565.50,-6.421,-10.425,0.80,18
44007.100,33.7101837,73.0593145,565.40,-6.407,-10.361,0.80,18
44007.200,33.7101780,73.0593038,565.40,-6.391,-10.268,0.80,18
44007.400,33.7101663,73.0592822,565.30,-6.368,-10.210,0.80,18
44007.500,33.7101603,73.0592717,565.30,-6.397,-10.161,0.80,18
44007.600,33.7101545,73.0592612,565.20,-6.429,-10.099,0.80,18
44007.800,33.7101432,73.0592397,565.10,-6.439,-10.061,0.80,17
44007.900,33.7101375,73.0592292,565.00,-6.385,-10.011,0.80,17
44008.000,33.7101320,73.0592188,564.90,-6.338,-9.967,0.80,17
44008.200,33.7101207,73.0591975,564.70,-6.308,-9.925,0.80,17
44008.300,33.7101150,73.0591868,564.60,-6.306,-9.914,0.80,17
44008.400,33.7101093,73.0591762,564.50,-6.302,-9.923,0.80,17
44008.500,33.7101038,73.0591653,564.40,-6.300,-9.931,0.80,17
44008.700,33.7100923,73.0591438,564.30,-6.294,-9.940,0.80,17
44008.800,33.7100865,73.0591328,564.20,-6.288,-9.962,0.80,17
44009.000,33.7100748,73.0591112,564.10,-6.338,-9.998,0.80,17
44009.100,33.7100693,73.0591002,564.10,-6.373,-10.030,0.80,17
44009.200,33.7100638,73.0590892,564.00,-6.341,-10.069,0.80,17
44009.400,33.7100523,73.0590670,563.90,-6.306,-10.091,0.80,17
44009.500,33.7100465,73.0590560,563.80,-6.334,-10.152,0.80,17
44009.600,33.7100408,73.0590447,563.70,-6.312,-10.172,0.80,17
44009.700,33.7100353,73.0590337,563.60,-6.276,-10.218,0.80,18
44009.900,33.7100242,73.0590112,563.60,-6.263,-10.232,0.80,18
44010.000,33.7100188,73.0590000,563.50,-6.207,-10.278,0.80,18
44010.100,33.7100133,73.0589887,563.50,-6.163,-10.323,0.80,18
44010.200,33.7100080,73.0589773,563.40,-6.154,-10.352,0.80,18
44010.400,33.7099972,73.0589545,563.30,-6.131,-10.396,0.80,18
44010.500,33.7099917,73.0589432,563.20,-6.098,-10.486,0.80,18
44010.600,33.7099860,73.0589318,563.10,-6.123,-10.478,0.80,18
44010.800,33.7099748,73.0589093,563.00,-6.133,-10.478,0.80,18
44010.900,33.7099693,73.0588980,562.90,-6.158,-10.475,0.80,18
44011.000,33.7099637,73.0588868,562.80,-6.168,-10.487,0.80,18
44011.100,33.7099578,73.0588755,562.70,-6.192,-10.491,0.80,18
44011.300,33.7099465,73.0588530,562.60,-6.206,-10.494,0.80,18
44011.400,33.7099407,73.0588417,562.50,-6.245,-10.484,0.80,18
44011.500,33.7099348,73.0588305,562.40,-6.288,-10.494,0.80,18
44011.700,33.7099233,73.0588078,562.20,-6.327,-10.513,0.80,18
44011.800,33.7099175,73.0587965,562.10,-6.358,-10.511,0.80,18
44011.900,33.7099117,73.0587850,562.10,-6.353,-10.527,0.80,18
44012.000,33.7099057,73.0587737,562.00,-6.363,-10.545,0.80,18
44012.200,33.7098938,73.0587502,561.90,-6.386,-10.561,0.80,18
44012.300,33.7098878,73.0587387,561.80,-6.455,-10.700,0.80,18
44012.400,33.7098818,73.0587273,561.70,-6.445,-10.705,0.80,18
44012.500,33.7098757,73.0587157,561.70,-6.460,-10.709,0.80,18
44012.600,33.7098695,73.0587042,561.60,-6.474,-10.706,0.80,18
44012.800,33.7098577,73.0586810,561.60,-6.480,-10.708,0.80,18
44012.900,33.7098517,73.0586695,561.50,-6.482,-10.707,0.80,18
44013.000,33.7098455,73.0586580,561.50,-6.485,-10.712,0.80,18
44013.200,33.7098337,73.0586348,561.40,-6.498,-10.704,0.80,18
44013.300,33.7098275,73.0586233,561.30,-6.522,-10.743,0.80,18
44013.500,33.7098152,73.0586000,561.30,-6.515,-10.736,0.80,18
44013.600,33.7098088,73.0585883,561.30,-6.594,-10.790,0.80,18
44013.700,33.7098025,73.0585768,561.20,-6.628,-10.787,0.80,18
44013.900,33.7097903,73.0585535,561.20,-6.638,-10.769,0.80,18
44014.000,33.7097838,73.0585418,561.20,-6.620,-10.786,0.80,18
44014.200,33.7097713,73.0585183,561.10,-6.662,-10.796,0.80,18
44014.300,33.7097650,73.0585065,561.10,-6.735,-10.866,0.80,18
44014.400,33.7097585,73.0584947,561.10,-6.792,-10.903,0.80,18
44014.600,33.7097460,73.0584707,561.00,-6.834,-10.937,0.80,18
44014.700,33.7097395,73.0584587,561.00,-6.864,-10.998,0.80,18
44014.900,33.7097270,73.0584345,561.00,-6.884,-11.052,0.80,18
44015.000,33.7097207,73.0584223,560.90,-6.871,-11.133,0.80,18
44015.200,33.7097080,73.0583980,560.90,-6.871,-11.169,0.80,18
44015.300,33.7097017,73.0583855,560.90,-6.915,-11.232,0.80,18
44015.400,33.7096952,73.0583733,560.90,-6.914,-11.287,0.80,18
44015.600,33.7096825,73.0583487,560.80,-6.942,-11.288,0.80,18
44015.700,33.7096760,73.0583362,560.80,-6.930,-11.344,0.80,18
44015.900,33.7096630,73.0583117,560.80,-6.926,-11.364,0.80,18
44016.000,33.7096565,73.0582993,560.80,-6.985,-11.377,0.80,18
44016.100,33.7096500,73.0582870,560.80,-7.013,-11.377,0.80,18
44016.300,33.7096370,73.0582625,560.80,-7.003,-11.378,0.80,18
44016.400,33.7096303,73.0582502,560.80,-7.041,-11.378,0.80,18
44016.500,33.7096235,73.0582378,560.80,-7.098,-11.373,0.80,18
44016.700,33.7096102,73.0582137,560.80,-7.157,-11.361,0.80,18
44016.800,33.7096032,73.0582015,560.80,-7.207,-11.317,0.80,18
44016.900,33.7095963,73.0581895,560.70,-7.281,-11.281,0.80,18
44017.100,33.7095830,73.0581652,560.70,-7.308,-11.270,0.80,18
44017.200,33.7095760,73.0581532,560.60,-7.320,-11.250,0.80,18
44017.400,33.7095623,73.0581290,560.60,-7.366,-11.226,0.80,18
44017.500,33.7095553,73.0581168,560.50,-7.385,-11.213,0.80,18
44017.700,33.7095418,73.0580925,560.50,-7.430,-11.196,0.80,18
44017.800,33.7095348,73.0580803,560.50,-7.421,-11.233,0.80,18
44018.000,33.7095215,73.0580562,560.50,-7.432,-11.232,0.80,18
44018.100,33.7095150,73.0580440,560.40,-7.385,-11.208,0.80,18
44018.200,33.7095083,73.0580320,560.40,-7.326,-11.203,0.80,18
44018.400,33.7094953,73.0580077,560.40,-7.288,-11.197,0.80,18
44018.500,33.7094890,73.0579953,560.30,-7.238,-11.205,0.80,18
44018.600,33.7094827,73.0579830,560.30,-7.149,-11.274,0.80,18
44018.800,33.7094698,73.0579587,560.20,-7.101,-11.311,0.80,18
44018.900,33.7094637,73.0579467,560.20,-7.089,-11.318,0.80,18
44019.000,33.7094573,73.0579345,560.20,-7.033,-11.299,0.80,18
44019.200,33.7094448,73.0579102,560.20,-6.990,-11.301,0.80,18
44019.300,33.7094385,73.0578982,560.20,-6.903,-11.282,0.80,18
44019.400,33.7094322,73.0578860,560.10,-6.916,-11.268,0.80,18
44019.600,33.7094195,73.0578615,560.10,-6.935,-11.286,0.80,18
44019.700,33.7094128,73.0578493,560.10,-6.952,-11.282,0.80,18
44019.800,33.7094063,73.0578370,560.10,-7.002,-11.288,0.80,18
44019.900,33.7093998,73.0578248,560.10,-7.025,-11.286,0.80,18
44020.100,33.7093870,73.0578003,560.10,-7.022,-11.269,0.80,18
44020.200,33.7093807,73.0577880,560.10,-7.002,-11.293,0.80,18
44020.300,33.7093742,73.0577757,560.20,-6.989,-11.320,0.80,18
44020.500,33.7093615,73.0577505,560.10,-6.999,-11.332,0.80,18
44020.600,33.7093552,73.0577373,560.00,-6.991,-11.439,0.80,18
44020.700,33.7093487,73.0577247,560.00,-6.976,-11.587,0.80,17
44020.900,33.7093358,73.0576995,559.90,-7.019,-11.609,0.80,17
44021.000,33.7093293,73.0576865,559.90,-7.025,-11.641,0.80,17
44021.100,33.7093228,73.0576737,559.80,-7.062,-11.739,0.80,17
44021.200,33.7093162,73.0576610,559.70,-7.089,-11.771,0.80,17
44021.400,33.7093032,73.0576360,559.60,-7.122,-11.769,0.80,17
44021.500,33.7092967,73.0576237,559.50,-7.145,-11.737,0.80,17
44021.600,33.7092903,73.0576112,559.50,-7.135,-11.707,0.80,17
44021.700,33.7092837,73.0575988,559.40,-7.110,-11.698,0.80,17
44021.900,33.7092707,73.0575740,559.40,-7.117,-11.669,0.80,17
44022.000,33.7092640,73.0575617,559.20,-7.145,-11.628,0.80,17
44022.100,33.7092572,73.0575495,559.10,-7.189,-11.595,0.80,17
44022.300,33.7092440,73.0575247,559.00,-7.230,-11.576,0.80,17
44022.400,33.7092372,73.0575122,558.90,-7.272,-11.574,0.80,17
44022.500,33.7092305,73.0574995,558.80,-7.314,-11.596,0.80,17
44022.700,33.7092170,73.0574743,558.80,-7.323,-11.620,0.80,17
44022.800,33.7092100,73.0574615,558.70,-7.353,-11.632,0.80,17
44022.900,33.7092032,73.0574490,558.60,-7.402,-11.632,0.80,17
44023.100,33.7091897,73.0574237,558.60,-7.408,-11.628,0.80,17
44023.200,33.7091830,73.0574110,558.50,-7.423,-11.643,0.80,17
44023.400,33.7091695,73.0573860,558.50,-7.404,-11.649,0.80,17
44023.500,33.7091627,73.0573733,558.40,-7.399,-11.627,0.80,17
44023.700,33.7091493,73.0573482,558.40,-7.380,-11.633,0.80,17
44023.800,33.7091427,73.0573357,558.30,-7.374,-11.655,0.80,17
44023.900,33.7091357,73.0573232,558.20,-7.369,-11.665,0.80,17
44024.100,33.7091220,73.0572980,558.20,-7.375,-11.661,0.80,17
44024.200,33.7091150,73.0572855,558.10,-7.408,-11.677,0.80,17
44024.400,33.7091013,73.0572607,558.00,-7.440,-11.687,0.80,17
44024.500,33.7090943,73.0572485,558.00,-7.449,-11.657,0.80,17
44024.700,33.7090805,73.0572237,557.90,-7.470,-11.618,0.80,17
44024.800,33.7090735,73.0572115,557.90,-7.537,-11.588,0.80,17
44025.000,33.7090598,73.0571865,557.70,-7.565,-11.557,0.80,17
44025.100,33.7090527,73.0571735,557.70,-7.571,-11.578,0.80,17
44025.300,33.7090388,73.0571477,557.70,-7.635,-11.671,0.80,17
44025.400,33.7090320,73.0571342,557.70,-7.646,-11.769,0.80,17
44025.600,33.7090178,73.0571085,557.70,-7.631,-11.900,0.80,17
44025.700,33.7090108,73.0570950,557.70,-7.686,-11.926,0.80,17
44025.800,33.7090037,73.0570820,557.70,-7.705,-12.024,0.80,17
44026.000,33.7089898,73.0570558,557.70,-7.705,-12.043,0.80,17
44026.100,33.7089832,73.0570427,557.70,-7.649,-12.053,0.80,17
44026.200,33.7089765,73.0570293,557.70,-7.584,-12.058,0.80,17
44026.400,33.7089628,73.0570033,557.70,-7.536,-12.107,0.80,17
44026.500,33.7089560,73.0569905,557.70,-7.492,-12.079,0.80,17
44026.600,33.7089492,73.0569775,557.70,-7.466,-12.059,0.80,17
44026.800,33.7089357,73.0569515,557.70,-7.452,-12.056,0.80,17
44026.900,33.7089288,73.0569385,557.70,-7.441,-12.044,0.80,17
44027.000,33.7089220,73.0569255,557.80,-7.447,-12.029,0.80,17
44027.200,33.7089083,73.0568993,557.80,-7.430,-12.021,0.80,17
44027.300,33.7089017,73.0568863,557.90,-7.441,-12.038,0.80,17
44027.400,33.7088952,73.0568730,557.90,-7.390,-12.027,0.80,17
44027.500,33.7088887,73.0568598,557.90,-7.334,-12.044,0.80,17
44027.700,33.7088752,73.0568335,557.90,-7.306,-12.049,0.80,17
44027.800,33.7088683,73.0568203,558.00,-7.338,-12.107,0.80,17
44027.900,33.7088618,73.0568070,558.10,-7.339,-12.089,0.80,17
44028.100,33.7088483,73.0567807,558.10,-7.306,-12.121,0.80,17
44028.200,33.7088418,73.0567673,558.20,-7.318,-12.126,0.80,17
44028.300,33.7088352,73.0567540,558.20,-7.303,-12.116,0.80,17
44028.500,33.7088218,73.0567275,558.20,-7.302,-12.123,0.80,17
44028.600,33.7088152,73.0567140,558.20,-7.327,-12.156,0.80,17
44028.800,33.7088017,73.0566872,558.20,-7.336,-12.175,0.80,17
44028.900,33.7087947,73.0566737,558.20,-7.414,-12.248,0.80,17
44029.100,33.7087810,73.0566467,558.30,-7.478,-12.275,0.80,17
44029.200,33.7087742,73.0566330,558.30,-7.497,-12.330,0.80,17
44029.400,33.7087605,73.0566062,558.30,-7.512,-12.369,0.80,17
44029.500,33.7087537,73.0565925,558.30,-7.536,-12.384,0.80,17
44029.700,33.7087398,73.0565658,558.40,-7.552,-12.392,0.80,17
44029.900,33.7087260,73.0565395,558.40,-7.576,-12.354,0.80,17
44030.000,33.7087187,73.0565267,558.40,-7.578,-12.274,0.80,17
44030.200,33.7087048,73.0565007,558.50,-7.643,-12.203,0.80,17
44030.400,33.7086912,73.0564747,558.50,-7.626,-12.087,0.80,17
44030.600,33.7086778,73.0564485,558.50,-7.536,-12.028,0.80,17
44030.700,33.7086708,73.0564355,558.60,-7.504,-12.042,0.80,17
44030.900,33.7086575,73.0564093,558.60,-7.503,-12.030,0.80,17
44031.000,33.7086510,73.0563962,558.60,-7.478,-12.009,0.80,17
44031.200,33.7086378,73.0563703,558.60,-7.441,-11.996,0.80,17
44031.300,33.7086313,73.0563575,558.60,-7.381,-11.936,0.80,17
44031.500,33.7086182,73.0563320,558.60,-7.336,-11.897,0.80,17
44031.700,33.7086057,73.0563065,558.60,-7.330,-11.744,0.80,17
44031.800,33.7085995,73.0562937,558.60,-7.213,-11.720,0.80,17
44032.000,33.7085872,73.0562682,558.60,-7.149,-11.698,0.80,17
44032.100,33.7085812,73.0562553,558.60,-7.070,-11.692,0.80,17
44032.300,33.7085688,73.0562303,558.60,-7.023,-11.679,0.80,17
44032.400,33.7085628,73.0562177,558.70,-6.942,-11.631,0.80,17
44032.600,33.7085508,73.0561930,558.70,-6.906,-11.599,0.80,17
44032.800,33.7085390,73.0561687,558.70,-6.815,-11.515,0.80,17
44032.900,33.7085333,73.0561567,558.80,-6.733,-11.402,0.80,17
44033.100,33.7085220,73.0561327,558.80,-6.638,-11.333,0.80,17
44033.300,33.7085108,73.0561092,558.90,-6.485,-11.178,0.80,17
44033.400,33.7085057,73.0560978,558.90,-6.278,-10.953,0.80,17
44033.600,33.7084950,73.0560752,558.90,-6.176,-10.827,0.80,17
44033.700,33.7084900,73.0560638,558.90,-6.083,-10.703,0.80,17
44033.800,33.7084850,73.0560527,558.90,-6.002,-10.642,0.80,17
44034.000,33.7084747,73.0560305,558.90,-5.963,-10.582,0.80,17
44034.100,33.7084698,73.0560198,559.00,-5.923,-10.486,0.80,17
44034.300,33.7084597,73.0559987,558.90,-5.822,-10.401,0.80,17
44034.400,33.7084547,73.0559888,558.90,-5.810,-10.166,0.80,17
44034.500,33.7084497,73.0559788,558.90,-5.836,-9.943,0.80,17
44034.700,33.7084393,73.0559590,559.00,-5.852,-9.813,0.80,17
44034.800,33.7084345,73.0559498,559.00,-5.744,-9.590,0.80,17
44035.000,33.7084247,73.0559320,559.00,-5.711,-9.400,0.80,17
44035.100,33.7084200,73.0559235,559.00,-5.710,-8.970,0.80,17
44035.200,33.7084153,73.0559153,558.90,-5.699,-8.800,0.80,17
44035.300,33.7084110,73.0559075,558.90,-5.641,-8.617,0.80,17
44035.500,33.7084017,73.0558905,558.80,-5.524,-8.429,0.80,17
44035.600,33.7083975,73.0558823,558.60,-5.332,-8.241,0.80,17
44035.700,33.7083935,73.0558742,558.50,-5.231,-8.141,0.80,17
44035.800,33.7083893,73.0558658,558.40,-5.136,-8.061,0.80,17
44036.000,33.7083813,73.0558493,558.20,-5.079,-8.000,0.80,17
44036.100,33.7083772,73.0558408,558.10,-4.943,-7.904,0.80,17
44036.200,33.7083733,73.0558327,558.00,-4.929,-7.882,0.80,17
44036.300,33.7083695,73.0558247,557.80,-4.902,-7.869,0.80,17
44036.400,33.7083657,73.0558167,557.60,-4.878,-7.840,0.80,17
44036.600,33.7083573,73.0558010,557.40,-4.866,-7.818,0.80,17
44036.700,33.7083530,73.0557933,557.40,-4.842,-7.559,0.80,17
44036.800,33.7083488,73.0557855,557.30,-4.893,-7.483,0.80,17
44036.900,33.7083445,73.0557778,557.30,-4.890,-7.461,0.80,17
44037.100,33.7083360,73.0557623,557.20,-4.887,-7.414,0.80,17
44037.200,33.7083317,73.0557545,557.20,-4.887,-7.370,0.80,17
44037.300,33.7083270,73.0557467,557.20,-4.894,-7.360,0.80,17
44037.400,33.7083223,73.0557388,557.20,-4.931,-7.341,0.80,17
44037.600,33.7083132,73.0557233,557.20,-4.968,-7.335,0.80,17
44037.700,33.7083087,73.0557157,557.10,-5.119,-7.318,0.80,17
